Frente;Verso
[QUESTÃO] Um livro tem páginas numeradas de <b>1 a 300</b>. Quantas vezes o algarismo <b>1</b> aparece?;<b>160 vezes</b>. De 1 a 99, aparece 20 vezes. De 100 a 199, aparece 120 vezes. De 200 a 299, aparece 20 vezes. A página 300 não tem 1. Total: 20 + 120 + 20 = 160.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> 100 a 199 é o bloco especial porque tem 1 na centena.
Qual é a pegadinha da questão do livro de <b>1 a 300</b> contando o algarismo 1?;Contar páginas que possuem o algarismo 1, em vez de contar ocorrências do algarismo 1. Páginas como 111 contam mais de uma vez.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> A pergunta é “quantas vezes aparece”, não “quantas páginas têm”.
Em um livro numerado de <b>1 a 400</b>, onde o algarismo 2 pode aparecer?;Nas unidades, dezenas e centenas.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> Para o 2, o bloco 200 a 299 é especial.
De <b>1 a 99</b>, quantas vezes o algarismo 2 aparece?;<b>20 vezes</b>. Aparece 10 vezes nas unidades e 10 vezes nas dezenas.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> Mesmo raciocínio do algarismo 1.
De <b>100 a 199</b>, quantas vezes o algarismo 2 aparece?;<b>20 vezes</b>. Aparece nas dezenas e unidades, mas não na centena.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> O bloco 100 a 199 não tem centena 2.
De <b>200 a 299</b>, quantas vezes o algarismo 2 aparece?;<b>120 vezes</b>. Aparece 100 vezes na centena e mais 20 vezes nas dezenas e unidades.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> Bloco 200 a 299 é o campeão do algarismo 2.
De <b>300 a 399</b>, quantas vezes o algarismo 2 aparece?;<b>20 vezes</b>. Aparece nas dezenas e unidades, mas não na centena.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> Em cada bloco de 100, o algarismo aparece 20 vezes nas duas últimas posições.
[QUESTÃO] Um livro tem páginas numeradas de <b>1 a 400</b>. Quantas vezes o algarismo <b>2</b> aparece?;<b>180 vezes</b>. De 1 a 99, aparece 20 vezes. De 100 a 199, mais 20. De 200 a 299, 120. De 300 a 399, mais 20. A página 400 não tem 2. Total: 20 + 20 + 120 + 20 = 180.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> Some os blocos de cem e destaque o bloco 200.
Qual é a pegadinha da questão do livro de <b>1 a 400</b> contando o algarismo 2?;Esquecer as ocorrências do 2 na centena entre 200 e 299, ou esquecer que páginas como 222 contam três ocorrências.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> 222 vale três aparições do 2.
Como contar um algarismo em um intervalo grande sem listar tudo?;Separe os números em blocos de 100 e conte as aparições por posição: unidade, dezena e centena.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Blocos de 100 organizam a contagem.
Em um bloco completo de <b>00 a 99</b>, quantas vezes um algarismo aparece nas unidades?;<b>10 vezes</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Cada unidade repete a cada 10 números.
Em um bloco completo de <b>00 a 99</b>, quantas vezes um algarismo aparece nas dezenas?;<b>10 vezes</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> A dezena fixa dura 10 números seguidos.
Em um bloco completo de <b>100 números</b>, quantas vezes um algarismo aparece nas duas últimas posições?;<b>20 vezes</b>. São 10 vezes nas unidades e 10 vezes nas dezenas.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Últimas duas posições de um bloco de 100 geram 20 ocorrências.
Quando um algarismo aparece <b>100 vezes na centena</b>?;Quando o intervalo contém todas as páginas de um bloco como 100 a 199 para o algarismo 1, ou 200 a 299 para o algarismo 2.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Centena fixa aparece em 100 números.
Qual é a diferença entre contar <b>números com um algarismo</b> e contar <b>vezes que o algarismo aparece</b>?;Contar números considera cada página uma vez. Contar aparições considera cada ocorrência do algarismo, podendo uma mesma página contar duas ou três vezes.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> 121 tem duas aparições do 1, mas é uma página só.
Qual é o checklist para questões de <b>numeração de páginas</b>?;Identifique o algarismo pedido, divida em blocos, conte unidade, dezena e centena separadamente, some as ocorrências e confira o limite final do intervalo.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> Algarismo, blocos, posições, soma, limite.
Qual é a defesa anti-erro em <b>numeração e algarismos</b>?;Não conte páginas. Conte ocorrências por posição. Uma página pode contribuir com zero, uma, duas ou três aparições do algarismo pedido.<br><br><i>Fonte: Psicotécnicos – Questões de Numeração</i><hr><b>BIZU:</b> O algarismo é o personagem principal, não a página.
