Frente;Verso
No exemplo de 10.000, em que a primeira está para a segunda como 2:3 e a segunda para a terceira como 3:5, qual é a razão final entre as três partes?;A razão final é 2:3:5.<br><br><i>Fonte: Teoria e Exercício — Proporção, exemplo 2</i><hr><b>BIZU:</b> Como a segunda parte já é 3 nas duas razões, não precisa ajustar.
Dividir 10.000 em três partes com razão final <b>2:3:5</b>. Qual é a segunda parte?;A segunda parte é 3.000.<br><br>2 + 3 + 5 = 10 partes. Cada parte vale 1.000. A segunda tem 3 partes.<br><br><i>Fonte: Teoria e Exercício — Proporção, exemplo 2</i><hr><b>BIZU:</b> Quando a soma das partes dá 10, o total fica fácil.
No exemplo de 35.000, se a primeira está para a segunda como 2:3 e a segunda para a terceira como 4:5, por que é preciso ajustar as razões?;Porque a segunda parte aparece como 3 na primeira razão e como 4 na segunda razão. A mesma grandeza não pode ter dois valores proporcionais diferentes.<br><br><i>Fonte: Teoria e Exercício — Proporção, exemplo 3</i><hr><b>BIZU:</b> Parte comum precisa ter o mesmo número proporcional.
No exemplo de 35.000, como alinhar as razões <b>2:3</b> e <b>4:5</b>?;A segunda parte deve ser igual nas duas razões. O mínimo comum entre 3 e 4 é 12. Então 2:3 vira 8:12 e 4:5 vira 12:15.<br><br><i>Fonte: Teoria e Exercício — Proporção, exemplo 3</i><hr><b>BIZU:</b> Alinhar é transformar a parte comum no mesmo número.
No exemplo de 35.000, qual é a razão final entre as três partes?;A razão final é 8:12:15.<br><br><i>Fonte: Teoria e Exercício — Proporção, exemplo 3</i><hr><b>BIZU:</b> Primeira para segunda vira 8:12. Segunda para terceira vira 12:15.
Dividir 35.000 em três partes na razão <b>8:12:15</b>. Qual é a terceira parte?;A terceira parte é 15.000.<br><br>8 + 12 + 15 = 35 partes. Cada parte vale 1.000. A terceira tem 15 partes.<br><br><i>Fonte: Teoria e Exercício — Proporção, exemplo 3</i><hr><b>BIZU:</b> Depois de alinhar, é só divisão proporcional.
Na questão 1, dividir 17.000 em três partes, com primeira:segunda = 2:6 e segunda:terceira = 6:9. Qual é a segunda parte?;A segunda parte é 6.000.<br><br>A razão final é 2:6:9. Soma = 17 partes. Cada parte vale 1.000. A segunda tem 6 partes.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 1</i><hr><b>BIZU:</b> A soma das partes proporcionais coincide com 17, facilitando a conta.
Na questão ESAF, dividir 570 em três partes, com primeira:segunda = 4:5 e segunda:terceira = 6:12. Qual é a terceira parte?;A terceira parte é 300.<br><br>Alinhando a segunda parte: 4:5 vira 24:30 e 6:12 vira 30:60. Soma = 114. Cada parte vale 5. A terceira vale 60 × 5 = 300.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 2</i><hr><b>BIZU:</b> Quando a parte comum é 5 em uma razão e 6 na outra, alinhe pelo MMC 30.
Na questão ESAF de 570, qual é a razão final entre as três partes?;A razão final é 24:30:60.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 2</i><hr><b>BIZU:</b> A segunda parte é a ponte entre as duas razões.
Na questão ESAF, dividir 2.840 em três partes, com primeira:segunda = 4:5 e segunda:terceira = 4:7. Qual é a terceira parte?;A terceira parte é 1.400.<br><br>Alinhando a segunda parte: 4:5 vira 16:20 e 4:7 vira 20:35. Soma = 71. Cada parte vale 40. Terceira = 35 × 40 = 1.400.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 3</i><hr><b>BIZU:</b> A parte comum é a segunda. Alinhe 5 e 4 pelo MMC 20.
Na questão ESAF de 2.840, qual é a razão final entre as três partes?;A razão final é 16:20:35.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 3</i><hr><b>BIZU:</b> Depois do alinhamento, a soma das partes é 71.
Na questão da substância com componente A e B na proporção 1:7, qual é o total de partes?;O total é 8 partes.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão FCC</i><hr><b>BIZU:</b> 1 parte de A mais 7 partes de B formam 8 partes da substância.
Para fabricar 560 g de substância na proporção <b>1 parte de A para 7 partes de B</b>, quanto vai de A e de B?;Vai 70 g de A e 490 g de B.<br><br>560 dividido por 8 = 70. A = 1 parte. B = 7 partes.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão FCC</i><hr><b>BIZU:</b> A parte menor é A. Não inverta os componentes.
Qual é a armadilha na questão dos componentes A e B em razão 1:7?;Inverter A e B e colocar 490 g de A e 70 g de B.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão FCC</i><hr><b>BIZU:</b> Leia com calma: 1 parte de A para 7 partes de B.
Na questão FEPESE, um número é dividido em partes proporcionais a 2, 6 e 8, e a soma das duas menores é 440. Qual é o número?;O número é 880.<br><br>As duas menores partes são 2k e 6k. Então 8k = 440, logo k = 55. Total = 16k = 880.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 5</i><hr><b>BIZU:</b> A questão não dá o total. Ela dá a soma das menores para descobrir o valor de uma parte.
Na proporção <b>2, 6 e 8</b>, quais são as duas menores partes proporcionais?;São 2 partes e 6 partes.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 5</i><hr><b>BIZU:</b> Antes de usar a soma das menores, identifique quem são elas.
Na questão FCC das idades, se o irmão novo está para 3 assim como o velho está para 4, qual é a razão entre novo e velho?;A razão entre novo e velho é 3:4.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 6</i><hr><b>BIZU:</b> “Novo está para 3 e velho para 4” vira novo:velho = 3:4.
Na questão FCC das idades, se velho está para 2 assim como pai está para 11, qual é a razão entre velho e pai?;A razão entre velho e pai é 2:11.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 6</i><hr><b>BIZU:</b> Essa é uma proporção encadeada com o irmão velho como parte comum.
Na questão FCC das idades, se o pai tinha 36 anos quando nasceu o filho mais velho, qual relação isso dá?;Dá que a diferença entre a idade do pai e a idade do filho mais velho é 36 anos.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 6</i><hr><b>BIZU:</b> Diferença de idade entre pai e filho não muda com o tempo.
Na questão FCC das idades, qual é a diferença entre os dois irmãos?;A diferença é 2 anos.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 6</i><hr><b>BIZU:</b> Velho = 8, novo = 6, diferença = 2.
Na questão FCC das idades, por que o irmão velho tem 8 anos?;Porque velho:pai = 2:11 e pai - velho = 36. A diferença proporcional é 9 partes, então cada parte vale 4. Velho = 2 × 4 = 8.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 6</i><hr><b>BIZU:</b> Quando a questão dá diferença, use a diferença entre as partes da razão.
Na questão do município, homens:mulheres = 91:92 e mulheres:crianças = 23:5. Qual ajuste deve ser feito?;A quantidade de mulheres deve ser alinhada. Como 92 = 23 × 4, multiplique a segunda razão por 4, ficando mulheres:crianças = 92:20.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 7</i><hr><b>BIZU:</b> Mulheres é a parte comum das duas razões.
Na questão do município, qual é a razão entre crianças e homens?;A razão entre crianças e homens é 20/91.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão 7</i><hr><b>BIZU:</b> Depois do alinhamento: homens = 91, mulheres = 92, crianças = 20.
Qual é a principal armadilha em proporções encadeadas?;Não alinhar a grandeza comum antes de formar a razão final.<br><br><i>Fonte: Teoria e Exercício — Proporção</i><hr><b>BIZU:</b> Se a parte comum aparece com números diferentes, ajuste antes de somar.
Qual é a principal armadilha em divisão proporcional?;Somar os valores reais antes de identificar quantas partes proporcionais existem.<br><br><i>Fonte: Teoria e Exercício — Proporção</i><hr><b>BIZU:</b> Primeiro some as partes da razão, depois divida o total.
Quando a questão dá a <b>diferença</b> entre duas grandezas proporcionais, o que usar?;Use a diferença entre as partes da razão para encontrar o valor de uma parte.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão das idades</i><hr><b>BIZU:</b> Total usa soma das partes. Diferença usa diferença das partes.
Quando a questão dá a <b>soma</b> de algumas partes proporcionais, o que usar?;Use a soma das partes correspondentes para encontrar o valor de uma parte proporcional.<br><br><i>Fonte: Teoria e Exercício — Proporção, questão FEPESE</i><hr><b>BIZU:</b> A soma dada no enunciado revela o valor do k.
Qual é a ponte entre <b>proporção</b> e <b>regra de três</b>?;Regra de três é uma aplicação de proporção para descobrir um valor desconhecido em uma igualdade de razões.<br><br><i>Fonte: Teoria e Exercício — Proporção</i><hr><b>BIZU:</b> Toda regra de três esconde uma proporção.
Qual é a ponte entre <b>proporção</b> e <b>sistemas de equações</b>?;Algumas proporções podem ser traduzidas em equações ou sistemas quando há várias incógnitas relacionadas.<br><br><i>Fonte: Teoria e Exercício — Proporção</i><hr><b>BIZU:</b> Proporção dá a relação. Sistema organiza as incógnitas.
Qual é o checklist mental para resolver proporção?;Pergunte:<br>1. É uma razão simples ou encadeada?<br>2. Existe grandeza comum a alinhar?<br>3. O enunciado deu total, soma parcial ou diferença?<br>4. Depois de achar o valor de uma parte, respondi exatamente o que foi pedido?<br><br><i>Fonte: Teoria e Exercício — Proporção</i><hr><b>BIZU:</b> Proporção é leitura precisa antes da conta.
