Frente;Verso
[QUESTÃO] Cinco pessoas vão ao cinema e há 5 lugares. De quantas maneiras podem sentar-se ficando <b>duas determinadas pessoas sempre juntas</b>?;<b>48 maneiras</b>. Trate as duas pessoas como um bloco. Então temos 4 itens para organizar: o bloco e as outras 3 pessoas, total 4!. Dentro do bloco, as duas pessoas trocam entre si em 2!. Total: 4! x 2! = 48.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Duas pessoas juntas viram um pacote de duas posições internas.
Qual conceito a questão das <b>duas pessoas juntas no cinema</b> testa?;Ela testa permutação com agrupamento. Quando duas pessoas devem ficar juntas, elas são tratadas como um bloco.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Pessoa colada em pessoa vira bloco.
Como evitar erro na questão das <b>duas pessoas juntas</b>?;Não esqueça que as duas pessoas podem trocar de posição dentro do bloco. Por isso, além de 4!, multiplicamos por 2!.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Bloco de dois tem duas ordens internas.
[QUESTÃO] Sete livros diferentes serão colocados em uma estante, ficando <b>três determinados livros sempre juntos</b>. Quantas formas há?;<b>720 formas</b>. Trate os três livros como um bloco. Assim, temos 5 itens para ordenar: o bloco e os outros 4 livros, total 5!. Dentro do bloco, os três livros permutam em 3!. Total: 5! x 3! = 120 x 6 = 720.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Três livros juntos viram um bloco com 3! por dentro.
Qual conceito a questão dos <b>três livros juntos</b> testa?;Ela testa permutação com bloco de três elementos. O bloco conta como uma unidade externa, mas seus elementos ainda podem permutar internamente.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Bloco grande também tem bagunça interna.
Como evitar erro na questão dos <b>três livros juntos</b>?;Não calcule apenas 5!. Isso organiza o bloco com os outros livros, mas não conta as permutações internas dos três livros do bloco.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Bloco externo sem interno fica incompleto.
[QUESTÃO] Cinco pessoas sentam em 5 carteiras, sendo que <b>duas determinadas pessoas devem ficar sempre juntas</b>. Quantas maneiras há?;<b>48 maneiras</b>. Trate as duas pessoas como um bloco. Temos 4 itens para ordenar, total 4!, e 2! formas dentro do bloco. Total: 4! x 2! = 48.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Mesmo padrão do cinema: bloco de dois.
[QUESTÃO] Cinco pessoas sentam em 5 carteiras, sendo que <b>duas determinadas pessoas devem ficar juntas em uma determinada ordem</b>. Quantas maneiras há?;<b>24 maneiras</b>. Trate as duas pessoas como um bloco, mas sem permutar internamente porque a ordem já foi determinada. Assim, organize 4 itens: 4! = 24.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Ordem interna fixa elimina o 2!.
Qual é a diferença entre <b>pessoas juntas</b> e <b>pessoas juntas em ordem determinada</b>?;Quando estão apenas juntas, elas podem trocar de posição dentro do bloco. Quando a ordem é determinada, a troca interna não é permitida.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação</i><hr><b>BIZU:</b> Juntas livres tem 2!. Juntas em ordem fixa não tem 2!.
O que é <b>permutação circular</b>?;É a contagem de formas de organizar elementos em círculo, considerando que rotações da mesma disposição não geram arranjos novos.<br><br><i>Fonte: Análise Combinatória – Permutação circular</i><hr><b>BIZU:</b> Em círculo, girar a mesa não muda a disposição relativa.
Qual é a fórmula da <b>permutação circular</b>?;<b>Pc(n) = (n - 1)!</b>. Usamos quando n elementos distintos são organizados ao redor de um círculo.<br><br><i>Fonte: Análise Combinatória – Permutação circular</i><hr><b>BIZU:</b> Mesa circular trava uma pessoa e permuta o resto.
Por que a permutação circular usa <b>(n - 1)!</b>?;Porque em círculo as rotações equivalentes são contadas como a mesma disposição. Fixamos um elemento como referência e permutamos os n menos 1 restantes.<br><br><i>Fonte: Análise Combinatória – Permutação circular</i><hr><b>BIZU:</b> Fixe um, organize o resto.
[QUESTÃO] Seis participantes ocuparão 6 lugares em uma <b>mesa circular</b>. Quantas formas diferentes existem?;<b>120 formas</b>. Em mesa circular, usamos (n - 1)!. Logo, (6 - 1)! = 5! = 120.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação circular</i><hr><b>BIZU:</b> Mesa redonda com 6 pessoas vira 5!.
Qual conceito a questão da <b>mesa circular com 6 participantes</b> testa?;Ela testa <b>permutação circular</b>, pois as pessoas são organizadas ao redor de uma mesa e rotações equivalentes não contam como novas disposições.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação circular</i><hr><b>BIZU:</b> Círculo não tem começo absoluto.
Como evitar erro na questão da <b>mesa circular</b>?;Não use 6!, pois isso contaria como diferentes disposições que são apenas rotações da mesma mesa. Use (6 - 1)!.<br><br><i>Fonte: Análise Combinatória – Exercícios de permutação circular</i><hr><b>BIZU:</b> Em fila é n!. Em círculo é n menos 1 fatorial.
Qual é a diferença entre organizar pessoas em <b>fila</b> e em <b>círculo</b>?;Em fila, existe início e fim, então usamos n!. Em círculo, rotações equivalentes não mudam a disposição, então usamos (n - 1)!.<br><br><i>Fonte: Análise Combinatória – Permutação circular</i><hr><b>BIZU:</b> Fila tem ponta. Círculo não tem ponta.
[QUESTÃO] Sérgio comprou <b>4 garrafas de vinho diferentes</b> e há 7 lugares na adega. De quantas maneiras pode guardar as 4 garrafas?;<b>840 maneiras</b>. Como as garrafas são diferentes e ocuparão 4 dos 7 lugares, a ordem e os lugares importam. Usamos A(7,4) = 7 x 6 x 5 x 4 = 840.<br><br><i>Fonte: Análise Combinatória – Exercícios de arranjo e permutação</i><hr><b>BIZU:</b> Garrafa diferente em lugar diferente muda a disposição.
Qual conceito a questão das <b>4 garrafas diferentes em 7 lugares</b> testa?;Ela testa arranjo simples, pois escolhemos 4 lugares entre 7 e distribuímos garrafas diferentes nesses lugares.<br><br><i>Fonte: Análise Combinatória – Exercícios de arranjo e permutação</i><hr><b>BIZU:</b> Lugar importa e garrafa importa.
[QUESTÃO] Sérgio comprou <b>4 garrafas iguais</b> e há 7 lugares na adega. De quantas maneiras pode guardar as 4 garrafas?;<b>35 maneiras</b>. Como as garrafas são iguais, só importa escolher quais 4 lugares serão ocupados. Usamos C(7,4) = 35.<br><br><i>Fonte: Análise Combinatória – Exercícios de arranjo e combinação</i><hr><b>BIZU:</b> Garrafas iguais tiram a ordem da jogada.
Qual é a diferença entre <b>garrafas diferentes</b> e <b>garrafas iguais</b> na contagem?;Se as garrafas são diferentes, trocar garrafas de lugar gera nova disposição. Se são iguais, só importa quais lugares ficam ocupados.<br><br><i>Fonte: Análise Combinatória – Exercícios de arranjo e combinação</i><hr><b>BIZU:</b> Diferente conta posição. Igual conta ocupação.
Como evitar erro nas questões da <b>adega</b>?;Verifique se os objetos são diferentes ou iguais. Diferentes pedem arranjo nos lugares. Iguais pedem combinação dos lugares ocupados.<br><br><i>Fonte: Análise Combinatória – Exercícios de arranjo e combinação</i><hr><b>BIZU:</b> Objetos iguais não têm identidade própria.
O que são problemas de <b>caminhos em malha</b>?;São problemas em que se contam trajetos mínimos em uma grade, normalmente usando movimentos para a direita e para cima, ou leste e norte.<br><br><i>Fonte: Análise Combinatória – Exercícios de caminhos</i><hr><b>BIZU:</b> Caminho em grade é anagrama de movimentos.
Por que problemas de <b>caminhos mínimos</b> usam permutação com repetição?;Porque um trajeto mínimo é formado por uma sequência de movimentos repetidos, como vários passos para leste e vários passos para norte. Contamos as ordens desses movimentos repetidos.<br><br><i>Fonte: Análise Combinatória – Exercícios de caminhos</i><hr><b>BIZU:</b> Leste, leste, norte, norte é como palavra com letras repetidas.
Como contar caminhos mínimos com <b>a passos para leste</b> e <b>b passos para norte</b>?;O total é <b>(a + b)! / a! x b!</b>, pois estamos permutando movimentos repetidos de dois tipos.<br><br><i>Fonte: Análise Combinatória – Exercícios de caminhos</i><hr><b>BIZU:</b> Caminho mínimo = permutação dos passos.
Como resolver caminhos mínimos que precisam <b>passar por um ponto intermediário C</b>?;Calcule os caminhos de A até C, depois os caminhos de C até B, e multiplique os resultados, pois o trajeto completo precisa fazer as duas partes.<br><br><i>Fonte: Análise Combinatória – Exercícios de caminhos</i><hr><b>BIZU:</b> Passar por C quebra o caminho em dois blocos.
Qual é a ponte entre <b>caminhos em grade</b> e <b>anagramas</b>?;Ambos contam ordens de elementos repetidos. Em anagramas, as letras podem repetir. Em caminhos, os movimentos como norte e leste se repetem.<br><br><i>Fonte: Análise Combinatória – Exercícios de caminhos</i><hr><b>BIZU:</b> Caminho é uma palavra feita de movimentos.
Qual é o erro mais comum em <b>permutação simples</b>?;Usar permutação simples quando há elementos repetidos. Se existem letras ou algarismos iguais, é preciso dividir pelos fatoriais das repetições.<br><br><i>Fonte: Análise Combinatória – Permutação</i><hr><b>BIZU:</b> Viu repetição, não use n! sozinho.
Qual é o erro mais comum em <b>permutação circular</b>?;Usar n! como se fosse fila. Em círculo, rotações equivalentes não contam como disposições novas, então o correto é (n - 1)!.<br><br><i>Fonte: Análise Combinatória – Permutação circular</i><hr><b>BIZU:</b> Círculo corta um fator.
Qual é o erro mais comum em questões com <b>elementos juntos</b>?;Esquecer a permutação interna do bloco. Elementos juntos viram um bloco, mas dentro do bloco eles ainda podem trocar de posição, salvo se a ordem for fixa.<br><br><i>Fonte: Análise Combinatória – Permutação</i><hr><b>BIZU:</b> Bloco por fora, bloco por dentro.
Qual é o erro mais comum em questões com <b>elementos não juntos</b>?;Tentar contar diretamente os casos não juntos quando é mais fácil usar o complementar: total menos juntos.<br><br><i>Fonte: Análise Combinatória – Permutação</i><hr><b>BIZU:</b> Não junto costuma ser total menos junto.
Qual checklist mental resolve questões de <b>permutação</b>?;Primeiro, veja se todos os elementos serão usados. Segundo, veja se há repetição. Terceiro, veja se há restrição de posição. Quarto, veja se há elementos juntos. Quinto, veja se é fila ou círculo.<br><br><i>Fonte: Análise Combinatória – Permutação</i><hr><b>BIZU:</b> Todos, repetição, restrição, bloco, círculo.
Como decidir entre <b>permutação simples</b>, <b>com repetição</b> e <b>circular</b>?;Se todos são distintos e em fila, use n!. Se há repetidos, use n! dividido pelos fatoriais das repetições. Se estão em círculo, use (n - 1)! quando todos forem distintos.<br><br><i>Fonte: Análise Combinatória – Permutação</i><hr><b>BIZU:</b> Fila diferente, repetição, círculo. Cada cenário tem uma conta.
Qual é a ponte entre <b>permutação</b> e <b>probabilidade</b>?;Permutação ajuda a contar casos possíveis e favoráveis quando a ordem dos resultados importa, como anagramas, sequências, disposições e caminhos.<br><br><i>Fonte: Conexão didática – Permutação e Probabilidade</i><hr><b>BIZU:</b> Se a probabilidade envolve ordem, permutação pode contar os casos.
Qual é a ponte entre <b>permutação</b> e <b>Casa dos Pombos</b>?;Permutação conta formas de organizar elementos. Casa dos Pombos usa contagem para saber quando alguma repetição é inevitável. Ambas exigem entender lugares, objetos e possibilidades.<br><br><i>Fonte: Conexão didática – Permutação e Casa dos Pombos</i><hr><b>BIZU:</b> Permutação organiza. Pombos garante repetição.
