Frente;Verso
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>p ∨ ¬q</b>?;<b>A vaca é grande ou o rato não é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> ∨ é “ou” e ¬q nega a segunda frase.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>¬(p ∧ q)</b>?;<b>Não é verdade que a vaca é grande e o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Negação fora do parêntese nega o bloco inteiro.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>¬(p ∨ q)</b>?;<b>Não é verdade que a vaca é grande ou o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Parênteses indicam o alcance da negação.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>¬p → ¬q</b>?;<b>Se a vaca não é grande, então o rato não é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Leia da esquerda para a direita respeitando os símbolos.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>p ↔ q</b>?;<b>A vaca é grande se e somente se o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> ↔ exige equivalência entre os lados.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>p ⊻ ¬q</b>?;<b>Ou a vaca é grande ou o rato não é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> “Ou...ou” indica exclusividade.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>p ↔ ¬q</b>?;<b>A vaca é grande se e somente se o rato não é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Bicondicional pode envolver frase negada.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>¬(p ↔ q)</b>?;<b>Não é verdade que a vaca é grande se e somente se o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Negação fora do bicondicional nega a relação inteira.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>(p ∧ q) → ¬q</b>?;<b>Se a vaca é grande e o rato é pequeno, então o rato não é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Primeiro leia o parêntese, depois a seta.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>¬p ↔ q</b>?;<b>A vaca não é grande se e somente se o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> O ¬ modifica apenas p.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>p ⊻ q</b>?;<b>Ou a vaca é grande ou o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Disjunção exclusiva é “ou um ou outro”.
Se <b>p</b> é “A vaca é grande” e <b>q</b> é “O rato é pequeno”, como traduzir <b>¬p ⊻ q</b>?;<b>Ou a vaca não é grande ou o rato é pequeno</b>.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> O primeiro lado está negado.
Qual conectivo aparece na frase <b>“Aerosmith é uma banda de rock e Zeca Pagodinho é cantor solo”</b>?;<b>Conjunção</b>. O conectivo é “e”, simbolizado por ∧.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> “E” é conjunção.
Qual conectivo aparece na frase <b>“Marcia é uma atleta dedicada, mas nunca chega em primeiro lugar”</b>?;<b>Conjunção</b>. No material, “mas” tem o mesmo valor lógico de “e”.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Em lógica, “mas” geralmente funciona como “e”.
Qual conectivo substitui <b>“mas”</b> sem mudar o sentido lógico?;<b>E</b>. O “mas” mantém a ideia de conjunção lógica.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Mas = e com contraste no português, mas não na lógica.
A frase <b>“Paulo não está com febre, entretanto está desidratado”</b> usa qual conectivo lógico?;<b>Conjunção</b>. A palavra “entretanto” funciona logicamente como “e”.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Entretanto também junta duas afirmações.
Na frase <b>“Se você se esforçar, então irá vencer”</b>, o esforço é condição suficiente ou necessária para vencer?;<b>Condição suficiente</b>. O material trata “se p, então q” como p suficiente para q.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> No “se p então q”, p é suficiente.
Na frase <b>“Se Ana é feliz, então Carla é médica”</b>, Ana ser feliz é condição suficiente para quê?;Para Carla ser médica.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> O que vem depois do “se” é suficiente.
Na frase <b>“Se Ana é feliz, então Carla é médica”</b>, Carla ser médica é condição necessária para quê?;Para Ana ser feliz.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> O consequente é necessário.
Quais expressões podem ter o mesmo sentido lógico de <b>“se Ana é feliz, então Carla é médica”</b>?;“Quando Ana é feliz, Carla é médica”, “sempre que Ana é feliz, Carla é médica”, “Carla é médica se Ana é feliz”, entre outras equivalentes de linguagem natural.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> A banca troca a roupa do condicional.
Por que é importante traduzir linguagem natural para linguagem simbólica?;Porque a banca usa diferentes formas gramaticais para representar a mesma estrutura lógica.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Tradução correta evita cair em pegadinha de português.
Qual é o risco de não reconhecer proposições simples dentro de uma frase composta?;Você pode contar conectivos errado, montar tabela-verdade errada ou interpretar a estrutura lógica incorretamente.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Primeiro quebre a frase em blocos simples.
Como identificar uma proposição composta?;Procure conectivos lógicos como “e”, “ou”, “ou...ou”, “se...então” e “se e somente se”.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Conectivo é pista de composição.
Como identificar uma proposição simples?;Verifique se há uma única sentença declarativa com valor lógico e sem união por conectivos lógicos principais.<br><br><i>Fonte: Estruturas Lógicas</i><hr><b>BIZU:</b> Uma afirmação, um valor lógico.
Qual é a defesa anti-erro em <b>09.01 Estruturas Lógicas</b>?;Antes de resolver, classifique a frase: é proposição ou não? Se for proposição, veja se é simples ou composta. Depois identifique os conectivos.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Proposição, tipo, conectivo. Essa é a ordem.
