Frente;Verso
Para fazer uma auditoria, 6 técnicos previram conclusão em 30 dias. Com ausência de 1 técnico, o trabalho será feito em quantos dias?;Será feito em 36 dias.<br><br>Ficam 5 técnicos. Técnicos e dias são inversos: 6 × 30 = 5 × x, logo x = 36.<br><br><i>Fonte: Regra de Três Simples — questão 4</i><hr><b>BIZU:</b> Menos técnicos, mais dias.
Na questão da auditoria, por que técnicos e dias são inversamente proporcionais?;Porque, para o mesmo trabalho, quanto mais técnicos, menos dias, e quanto menos técnicos, mais dias.<br><br><i>Fonte: Regra de Três Simples — questão 4</i><hr><b>BIZU:</b> Produtividade constante: gente sobe, tempo desce.
Um grupo de 10 trabalhadores faz uma estrada em 96 dias trabalhando 6 h/dia. Se trabalhar 8 h/dia, concluirá em quantos dias?;Concluirá em 72 dias.<br><br>Horas por dia e dias são inversos: 6 × 96 = 8 × x, logo x = 72.<br><br><i>Fonte: Regra de Três Simples — questão 5</i><hr><b>BIZU:</b> Aumentar jornada diária reduz quantidade de dias.
Um trajeto é percorrido em 7 h a 75 km/h. Se a velocidade for 100 km/h, qual será o tempo?;Será 5 horas e 15 minutos.<br><br>75 × 7 = 100 × x, então x = 5,25 h = 5 h 15 min.<br><br><i>Fonte: Regra de Três Simples — questão 6</i><hr><b>BIZU:</b> 0,25 hora = 15 minutos.
Na questão do trajeto, por que 5,25 horas não é 5h25min?;Porque 0,25 hora corresponde a 15 minutos, não a 25 minutos.<br><br><i>Fonte: Regra de Três Simples — questão 6</i><hr><b>BIZU:</b> Parte decimal da hora deve ser multiplicada por 60.
Se de cada 10 kg de morango resultam 25 tortas, quantos kg são necessários para 200 tortas?;São necessários 80 kg.<br><br>Kg de morango e tortas são diretos: 10/25 = x/200. Logo x = 80.<br><br><i>Fonte: Regra de Três Simples — questão 7</i><hr><b>BIZU:</b> Mais tortas, mais morango. Direta.
Na questão dos morangos e tortas, por que a relação é direta?;Porque, mantendo a receita, quanto mais tortas forem feitas, mais kg de morango serão necessários.<br><br><i>Fonte: Regra de Três Simples — questão 7</i><hr><b>BIZU:</b> Produção maior pede insumo maior.
A altura máxima de um guindaste é inversamente proporcional ao peso da carga. Se ele iça 2,4 t a 8,5 m, qual peso máximo pode içar a 12 m?;Pode içar 1,7 tonelada, isto é, 1 tonelada e 700 kg.<br><br>2,4 × 8,5 = x × 12. Logo x = 20,4/12 = 1,7.<br><br><i>Fonte: Regra de Três Simples — questão 8</i><hr><b>BIZU:</b> Quanto maior a altura, menor o peso suportado.
Na questão do guindaste, por que altura e peso são inversamente proporcionais?;Porque o próprio enunciado informa que a altura máxima é inversamente proporcional ao peso da carga.<br><br><i>Fonte: Regra de Três Simples — questão 8</i><hr><b>BIZU:</b> Quando o enunciado diz “inversamente proporcional”, obedeça sem inventar.
Sérgio viaja para São Paulo em 7 horas a 60 km/h. Se viajasse a 100 km/h, em quanto tempo chegaria?;Chegaria em 4 horas e 12 minutos.<br><br>60 × 7 = 100 × x, então x = 4,2 h = 4 h 12 min.<br><br><i>Fonte: Regra de Três Simples — questão 9</i><hr><b>BIZU:</b> 0,2 hora = 12 minutos.
Na questão de Sérgio, por que 4,2 h vira 4h12min?;Porque 0,2 hora × 60 minutos = 12 minutos.<br><br><i>Fonte: Regra de Três Simples — questão 9</i><hr><b>BIZU:</b> Decimal de hora sempre multiplica por 60.
Qual é a principal armadilha em regra de três com tempo decimal?;Tratar a parte decimal da hora como minutos diretamente.<br><br>Exemplo: 4,2 h não é 4h20min. É 4h12min.<br><br><i>Fonte: Regra de Três Simples — questões de velocidade</i><hr><b>BIZU:</b> Decimal de hora não é relógio. Converta multiplicando por 60.
Qual é a principal armadilha em regra de três inversa?;Montar como se fosse direta e multiplicar em cruz.<br><br><i>Fonte: Regra de Três Simples — Parte 1</i><hr><b>BIZU:</b> Inversa não cruza no método do professor. Inversa multiplica em linha.
Qual é a principal armadilha em regra de três direta?;Inverter a relação por imaginar que toda regra de três deve ser feita em linha.<br><br><i>Fonte: Regra de Três Simples — Parte 1</i><hr><b>BIZU:</b> Direta cruza. Inversa em linha.
Qual é a ponte entre <b>regra de três simples</b> e <b>proporção</b>?;Regra de três simples é uma proporção usada para encontrar um valor desconhecido.<br><br><i>Fonte: Regra de Três Simples — Parte 1</i><hr><b>BIZU:</b> Por trás da regra de três existe uma igualdade de razões.
Qual é a ponte entre <b>regra de três simples</b> e <b>razões especiais</b>?;Escala, velocidade média e densidade podem ser resolvidas com raciocínio de razão e regra de três quando há valor desconhecido.<br><br><i>Fonte: Regra de Três Simples e Razões Especiais</i><hr><b>BIZU:</b> Fórmula e regra de três são caminhos diferentes para a mesma proporção.
Qual é a ponte entre <b>regra de três simples</b> e <b>porcentagem</b>?;Muitas questões de porcentagem sobre valor inicial são resolvidas por regra de três simples diretamente proporcional.<br><br><i>Fonte: Porcentagem — Partes 01 e 02</i><hr><b>BIZU:</b> Valor inicial está para 100%, assim como valor procurado está para o percentual.
Qual é o checklist mental para resolver regra de três simples?;Pergunte:<br>1. Quais são as duas grandezas?<br>2. Quando uma aumenta, a outra aumenta ou diminui?<br>3. É direta ou inversa?<br>4. Se direta, multiplico em cruz.<br>5. Se inversa, multiplico em linha.<br><br><i>Fonte: Regra de Três Simples — Parte 1</i><hr><b>BIZU:</b> Interpretação primeiro, conta depois.
Qual frase resume a regra de três simples no método do professor?;<b>Direta cruza, inversa em linha.</b><br><br><i>Fonte: Regra de Três Simples — Parte 1</i><hr><b>BIZU:</b> Esse é o gatilho mental para ganhar velocidade em prova.
