Frente;Verso
Resolva <b>6x + 8 = 2x + 4</b>.;x = -1.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item h</i><hr><b>BIZU:</b> Coloque x de um lado e números do outro.
Resolva <b>2x + 9 = 5x + 15</b>.;x = -2.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item i</i><hr><b>BIZU:</b> Não tenha medo de resultado negativo. Ele é normal em equação.
Resolva <b>6x + 10 = 8x + 2</b>.;x = 4.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item j</i><hr><b>BIZU:</b> Passe 6x para a direita e 2 para a esquerda.
Resolva <b>2.(x - 4) + 3.(x - 1) = 4</b>.;x = 3.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item k</i><hr><b>BIZU:</b> Abra os parênteses: 2x - 8 + 3x - 3 = 4.
Resolva <b>4.(x + 1) - 2.(x - 4) = 3.(x + 2)</b>.;x = 6.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item l</i><hr><b>BIZU:</b> Cuidado com o sinal antes do 2. Ele distribui como -2x + 8.
Resolva <b>4/3 x + 3/2 x = 34/6</b>.;x = 2.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item m</i><hr><b>BIZU:</b> Some os coeficientes de x usando denominador 6.
Resolva <b>3/5 x + x/10 = 2/15</b>.;x = 4/21.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item n</i><hr><b>BIZU:</b> Primeiro some 3/5 e 1/10, depois isole x.
Resolva <b>(x + 1)/4 - (2x - 3)/3 = 1/6</b>.;x = 13/5.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item o</i><hr><b>BIZU:</b> Use MMC 12 para eliminar os denominadores.
Resolva <b>4.(x - 6)/3 + 5.(x + 4)/2 = 1</b>.;x = -6/23.<br><br><i>Fonte: Aula Bônus 14 — Gabarito, item p</i><hr><b>BIZU:</b> Use MMC 6, distribua com calma e só depois isole x.
Em problema de equação do 1º grau, qual é o primeiro passo?;Definir quem será a incógnita x.<br><br><i>Fonte: Raciocínio Aritmético — Problemas envolvendo equação do 1º grau</i><hr><b>BIZU:</b> Antes de montar a equação, dê nome ao desconhecido.
Como traduzir “a quarta parte do valor” para equação?;Se o valor é x, a quarta parte é x/4.<br><br><i>Fonte: Raciocínio Aritmético — Questão 1</i><hr><b>BIZU:</b> Parte de um todo vira fração do x.
Na questão do aparelho de som, se a entrada foi 1/4 do valor e o restante foram duas prestações de 450, qual era o preço?;O preço era 1200.<br><br><i>Fonte: Raciocínio Aritmético — Questão 1</i><hr><b>BIZU:</b> O restante é 3/4 do valor. Se 3/4 vale 900, o total vale 1200.
Como traduzir “João ficou 1/3 da vida solteiro, 2/5 casado e 20 anos viúvo”?;Se a vida total é x, então x/3 + 2x/5 + 20 = x.<br><br><i>Fonte: Raciocínio Aritmético — Questão 2</i><hr><b>BIZU:</b> Problema de idade total soma todas as fases da vida.
Na questão da vida de João, com 1/3 solteiro, 2/5 casado e 20 anos viúvo, com que idade faleceu?;João faleceu com 75 anos.<br><br><i>Fonte: Raciocínio Aritmético — Questão 2</i><hr><b>BIZU:</b> 1/3 + 2/5 = 11/15. Sobra 4/15 da vida, que vale 20.
Quanto são <b>3/5 dos 5/9 de 600</b>?;O resultado é 200.<br><br><i>Fonte: Raciocínio Aritmético — Questão 3</i><hr><b>BIZU:</b> A palavra “de” indica multiplicação.
Como montar “um número menos 1/3 de sua quinta parte é igual a 70”?;x - x/15 = 70.<br><br><i>Fonte: Raciocínio Aritmético — Questão 4</i><hr><b>BIZU:</b> Quinta parte é x/5. Um terço da quinta parte é x/15.
Na questão “um número menos 1/3 de sua quinta parte é 70”, qual é o número?;O número é 75.<br><br><i>Fonte: Raciocínio Aritmético — Questão 4</i><hr><b>BIZU:</b> x - x/15 = 14x/15.
Na questão “aos 3/4 do que um menino possui, juntamos 0,50 e obtemos 0,80”, quanto ele possui?;Ele possui 0,40.<br><br><i>Fonte: Raciocínio Aritmético — Questão 5</i><hr><b>BIZU:</b> 3/4 de x vale 0,30. Então x vale 0,40.
Na questão do feijão, se 3/7 eram brancos e a diferença entre preto e branco era 120, quantos sacos brancos havia?;Havia 360 sacos de feijão branco.<br><br><i>Fonte: Raciocínio Aritmético — Questão 6</i><hr><b>BIZU:</b> Preto é 4/7. A diferença entre 4/7 e 3/7 é 1/7, que vale 120.
Como montar “pensei um número, multipliquei por 2 e somei a terça parte do número, obtive 14”?;2x + x/3 = 14.<br><br><i>Fonte: Raciocínio Aritmético — Questão 7</i><hr><b>BIZU:</b> “O número” continua sendo o mesmo x em todas as partes.
Na questão do número pensado, qual era o número?;O número era 6.<br><br><i>Fonte: Raciocínio Aritmético — Questão 7</i><hr><b>BIZU:</b> 2x + x/3 = 7x/3.
Na questão do dinheiro, a pessoa gastou 1/5 em um dia, 2/7 no outro e ficou com 3600. Quanto possuía?;Possuía 7000.<br><br><i>Fonte: Raciocínio Aritmético — Questão 8</i><hr><b>BIZU:</b> Sobrou 1 - 1/5 - 2/7 = 18/35 do total.
Na questão da moto, os 2/3 de 5/3 do preço da moto equivalem a 3/2 de 2/5 de 9600. Qual é o preço da moto?;O preço da moto é 5184.<br><br><i>Fonte: Raciocínio Aritmético — Questão 9</i><hr><b>BIZU:</b> Transforme o texto em produto de frações antes de resolver.
Na questão dos lápis, se o primeiro ficou com 1/3, o segundo com 1/4 e o terceiro com os 25 restantes, quantos lápis foram distribuídos?;Foram distribuídos 60 lápis.<br><br><i>Fonte: Raciocínio Aritmético — Questão 10</i><hr><b>BIZU:</b> 1/3 + 1/4 = 7/12. Sobra 5/12, que vale 25.
Na questão do vinho, vendeu-se 3/7, depois 1/4 do resto, sobrando 15 litros. Quantos litros havia no barril?;Havia 35 litros.<br><br><i>Fonte: Raciocínio Aritmético — Questão 11</i><hr><b>BIZU:</b> Após vender 3/7, sobra 4/7. Depois de vender 1/4 do resto, sobra 3/4 de 4/7, ou seja, 3/7.
Na questão do estacionamento, das 9h28 de um dia até 15h08 do dia seguinte, qual valor será pago?;O valor será R$ 38,20.<br><br><i>Fonte: Raciocínio Aritmético — Questão 12</i><hr><b>BIZU:</b> São 29h40 no total. As duas primeiras horas custam R$ 5,00 e o excedente custa R$ 0,02 por minuto.
Qual é a principal armadilha em problemas de equação do 1º grau com frações sucessivas?;Confundir fração do total com fração do restante.<br><br><i>Fonte: Raciocínio Aritmético — Questões 8, 10 e 11</i><hr><b>BIZU:</b> “Do que restou” muda a base de cálculo.
Qual é a ponte entre <b>equação do 1º grau</b> e <b>frações</b>?;Grande parte dos problemas de equação do 1º grau usa frações do total, frações do restante ou partes proporcionais.<br><br><i>Fonte: Aula Bônus 14 e Raciocínio Aritmético</i><hr><b>BIZU:</b> Quem não domina fração sofre para montar equação.
Qual é a ponte entre <b>equação do 1º grau</b> e <b>raciocínio aritmético</b>?;A equação do 1º grau transforma enunciados em linguagem matemática, permitindo descobrir valores desconhecidos.<br><br><i>Fonte: Raciocínio Aritmético — Problemas envolvendo equação do 1º grau</i><hr><b>BIZU:</b> Raciocínio aritmético é tradução. Equação é a ferramenta.
