Frente;Verso
Qual regra usar para negar <b>p ↔ q</b>?;Troque o conectivo para OU...OU exclusivo: p ⊻ q.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> Bicondicional negado vira exclusivo.
Qual regra usar para negar <b>p ⊻ q</b>?;Troque o conectivo para bicondicional: p ↔ q.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> Exclusivo negado vira igualdade.
Qual é o roteiro para negar proposições compostas?;Identifique o conectivo principal, aplique a regra correta desse conectivo e depois simplifique as negações internas.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Primeiro conectivo principal, depois partes internas.
Por que é perigoso negar apenas uma palavra da frase?;Porque a negação lógica deve atingir a estrutura inteira da proposição, respeitando o conectivo principal e os parênteses.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Negar lógica não é jogar “não” em qualquer lugar.
Como negar <b>não é verdade que p e q</b>?;<b>¬p ∨ ¬q</b>.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> “Não é verdade que” nega o bloco inteiro.
Como negar <b>não é verdade que p ou q</b>?;<b>¬p ∧ ¬q</b>.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> Para o OU ser falso, os dois precisam ser falsos.
Como negar <b>não é verdade que se p então q</b>?;<b>p ∧ ¬q</b>.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> Mostre a falha da promessa.
Qual é a negação de <b>p ∧ ¬q</b>?;<b>¬p ∨ q</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Negue cada parte e troque E por OU.
Qual é a negação de <b>¬p ∧ q</b>?;<b>p ∨ ¬q</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Dupla negação volta para p.
Qual é a negação de <b>¬p ∧ ¬q</b>?;<b>p ∨ q</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> E vira OU, e os dois nãos cancelam.
Qual é o erro comum em questões com <b>mais de uma propriedade</b>?;Aplicar apenas a primeira regra e esquecer de continuar negando a estrutura interna restante.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> Se sobrou conectivo dentro, continue.
Como negar <b>p ∧ (q ∨ r)</b>?;<b>¬p ∨ (¬q ∧ ¬r)</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Negue o E externo e depois o OU interno.
Como negar <b>p ∨ (q ∧ r)</b>?;<b>¬p ∧ (¬q ∨ ¬r)</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Negue o OU externo e depois o E interno.
Como negar <b>(p ∧ q) → r</b>?;<b>(p ∧ q) ∧ ¬r</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> No então, mantenha o antecedente inteiro.
Como negar <b>p → (q ∨ ¬r)</b>?;<b>p ∧ ¬q ∧ r</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Amante, depois negação do OU.
Qual é a defesa anti-erro em <b>negações lógicas</b>?;Não use intuição. Identifique o conectivo principal e aplique a regra: E vira OU, OU vira E, ENTÃO vira E pela Regra do Amante, bicondicional vira OU...OU, e OU...OU vira bicondicional.<br><br><i>Fonte: Equivalências Lógicas e Negações Lógicas</i><hr><b>BIZU:</b> Regra certa para cada conectivo.
