Frente;Verso
A variável <b>número de filhos</b> é de que tipo?;É variável quantitativa discreta, porque é expressa em número e obtida por contagem.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Filhos não vêm em 2,5. Por isso é discreta.
A variável <b>altura</b> é de que tipo?;É variável quantitativa contínua, porque é expressa em número e obtida por mensuração.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Altura pode assumir valores intermediários.
A variável <b>cor dos olhos</b> é de que tipo?;É variável qualitativa nominal, porque expressa uma categoria sem ordem natural.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Cor é nome, não número.
A variável <b>grau de escolaridade</b> é de que tipo?;É variável qualitativa ordinal, porque expressa uma categoria com ordem entre os níveis.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Escolaridade sobe em degraus.
O que são <b>dados brutos</b>?;Dados brutos são os dados coletados em uma pesquisa antes de serem avaliados, organizados ou ordenados.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Dado bruto é dado cru.
O que é <b>rol</b>?;Rol é o arranjo dos dados brutos em ordem crescente ou decrescente.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Rol é dado bruto arrumado.
Qual é a relação entre <b>dados brutos</b> e <b>rol</b>?;Dados brutos são os dados como foram coletados. Rol é a organização desses dados em ordem crescente ou decrescente.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Primeiro coleta, depois ordena.
Por que o <b>rol</b> é importante para a mediana?;Porque a mediana depende da posição central dos dados ordenados. Sem ordenar em rol, podemos escolher o elemento central errado.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Mediana sem rol é armadilha.
Se os dados são 2, 1, 3, 4, 4, 2, qual é o rol crescente?;O rol crescente é 1, 2, 2, 3, 4, 4.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Rol crescente coloca do menor para o maior.
O que é uma <b>distribuição</b> ou <b>série estatística</b>?;Distribuição é um conjunto de informações organizado para análise estatística.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Distribuição é como os dados aparecem para serem estudados.
Quais são os dois tipos gerais de <b>distribuições</b>?;As distribuições podem ser de <b>dados agrupados</b> ou de <b>dados não agrupados</b>.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Ou vem em lista solta, ou vem em tabela.
O que são <b>dados não agrupados</b>?;São dados que não se apresentam em forma de tabela.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Lista de números soltos é dado não agrupado.
Dê um exemplo de <b>dados não agrupados</b>.;A sequência 2, 2, 3, 4, 4, 5, 5, 5, 5, 6, 7 é exemplo de dados não agrupados, porque não está em tabela.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Se veio como lista, trate como não agrupado.
O que são <b>dados agrupados</b>?;São dados apresentados em forma de tabela, geralmente como distribuição de frequências.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Tabela com frequência é dado agrupado.
Qual é outro nome para <b>dados agrupados</b>?;Dados agrupados também são chamados de <b>distribuições de frequências</b>.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Agrupou em tabela, apareceu frequência.
Quais são os dois tipos de <b>dados agrupados</b> no material?;Os dados agrupados podem ser <b>por ponto</b> ou <b>em classe</b>.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Por ponto mostra valores exatos. Em classe mostra intervalos.
O que são <b>dados agrupados por ponto</b>?;São dados em tabela em que cada valor da variável aparece como ponto específico acompanhado de sua frequência.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Por ponto é valor exato com contagem.
O que são <b>dados agrupados em classe</b>?;São dados em tabela organizados por intervalos de valores, chamados classes.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Em classe é por faixa, não por valor exato.
Como diferenciar <b>dados agrupados por ponto</b> de <b>dados agrupados em classe</b>?;Por ponto usa valores individuais como 1, 2, 3. Em classe usa intervalos como 0 a 2, 2 a 4, 4 a 6.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Valor sozinho é ponto. Faixa é classe.
Qual é a pegadinha mais comum em <b>dados agrupados</b>?;A pegadinha é esquecer que a frequência informa quantas vezes cada valor ou classe aparece. Não devemos tratar cada linha como se fosse apenas um elemento.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Frequência pesa a linha.
Qual é a ponte entre <b>dados agrupados</b> e <b>média</b>?;Em dados agrupados, a média precisa considerar as frequências. Cada valor ou ponto médio deve ser multiplicado pela frequência correspondente.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Em tabela, frequência vira peso.
Qual é a ponte entre <b>rol</b> e <b>mediana</b>?;A mediana é o valor central de um conjunto ordenado. Por isso, primeiro precisamos transformar os dados brutos em rol.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Rol prepara o terreno da mediana.
Qual é o checklist inicial da análise exploratória de dados?;Primeiro, identifique população e amostra. Segundo, classifique as variáveis. Terceiro, veja se os dados são brutos ou estão em rol. Quarto, veja se a distribuição é agrupada ou não agrupada.<br><br><i>Fonte: Análise Exploratória de Dados</i><hr><b>BIZU:</b> Quem identifica a estrutura antes de calcular erra menos.
