Frente;Verso
Qual é a fórmula do tempo para um capital <b>quadruplicar</b> à taxa i?;<b>t = log(4) / log(1+i)</b>.<br><br>Como 4 = 2², também podemos usar log(4) = 2.log(2).<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Quadruplicar é duplicar duas vezes.
Uma quantia investida a 5% a.a. deve duplicar. Qual expressão representa o tempo?;<b>t = log(2) / log(1,05)</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo, exemplo 1</i><hr><b>BIZU:</b> Taxa de 5% vira fator 1,05.
Uma quantia investida a 10% a.a. deve duplicar. Qual expressão representa o tempo?;<b>t = log(2) / log(1,10)</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 1</i><hr><b>BIZU:</b> Duplicar sempre usa log(2) no numerador.
Uma quantia investida a 10% a.a. deve triplicar. Qual expressão representa o tempo?;<b>t = log(3) / log(1,10)</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 2</i><hr><b>BIZU:</b> Triplicar troca log(2) por log(3).
Um investimento de R$ 1.000,00 deve chegar a R$ 10.000,00. Qual é o fator de crescimento?;O fator é 10.<br><br>10.000/1.000 = 10.<br><br><i>Fonte: Juros Compostos com Logaritmo, exemplo 2</i><hr><b>BIZU:</b> Antes do log, calcule quantas vezes o capital cresceu.
R$ 1.000,00 chegam a R$ 10.000,00 com juros compostos de 6% a.a. e log(1,06)=0,025. Qual é o tempo?;O tempo é <b>40 anos</b>.<br><br>t = log(10)/log(1,06). Como log(10)=1 e log(1,06)=0,025, então t = 1/0,025 = 40.<br><br><i>Fonte: Juros Compostos com Logaritmo, exemplo 2</i><hr><b>BIZU:</b> Quando aparece log(10), em base decimal ele vale 1.
Um capital quadruplica a 5% a.m. Dados log(2)=0,301 e log(1,05)=0,0212. Qual é o tempo aproximado?;O tempo é aproximadamente <b>28,396 meses</b>.<br><br>t = log(4)/log(1,05) = 2.log(2)/log(1,05) = 0,602/0,0212 ≈ 28,396.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 3</i><hr><b>BIZU:</b> Quadruplicar usa log(4), que é 2.log(2).
Como converter aproximadamente <b>28,396 meses</b> em anos, meses e dias?;28,396 meses ≈ 2 anos, 4 meses e 12 dias.<br><br>24 meses = 2 anos. Sobram 4,396 meses. A parte 0,396 mês equivale a aproximadamente 12 dias.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 3</i><hr><b>BIZU:</b> Em prova, use mês comercial de 30 dias quando o material seguir essa lógica.
Um capital quadruplica a 10% a.m. Dados log(2)=0,301 e log(1,10)=0,0414. Qual é o tempo aproximado?;O tempo é aproximadamente <b>14,541 meses</b>.<br><br>t = log(4)/log(1,10) = 0,602/0,0414 ≈ 14,541.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 4</i><hr><b>BIZU:</b> Quanto maior a taxa, menor o tempo para quadruplicar.
Como converter aproximadamente <b>14,541 meses</b> em anos, meses e dias?;14,541 meses ≈ 1 ano, 2 meses e 16 dias.<br><br>12 meses = 1 ano. Sobram 2,541 meses. A parte 0,541 mês equivale a aproximadamente 16 dias.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 4</i><hr><b>BIZU:</b> Multiplique a parte decimal do mês por 30.
Na questão dos dois capitais na razão 2:3, com taxas de 10% e 8% a.m., como montar os montantes?;Monte assim:<br><br>Primeiro capital: 2C.(1,10)^t<br>Segundo capital: 3C.(1,08)^t<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 5</i><hr><b>BIZU:</b> Razão 2:3 permite representar os capitais como 2C e 3C.
Na comparação entre 2C a 10% a.m. e 3C a 8% a.m., qual desigualdade indica que o primeiro passou o segundo?;<b>2C.(1,10)^t > 3C.(1,08)^t</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 5</i><hr><b>BIZU:</b> “Passar a ser maior” pede desigualdade, não igualdade final.
Na comparação entre 2C a 10% e 3C a 8%, qual é a fórmula para o tempo de ultrapassagem?;<b>t > log(3/2) / log(1,10/1,08)</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 5</i><hr><b>BIZU:</b> Divida um montante pelo outro para comparar os crescimentos.
Usando log(1,10)=0,0414, log(1,08)=0,0334, log(2)=0,3010 e log(3)=0,4771, qual é o tempo de ultrapassagem?;t > 22,0125 meses.<br><br>Numerador: log(3)-log(2)=0,1761.<br>Denominador: log(1,10)-log(1,08)=0,0080.<br>t > 0,1761/0,0080 = 22,0125.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 5</i><hr><b>BIZU:</b> O resultado passa um pouco de 22 meses.
Na questão dos capitais 2:3 aplicados a 10% e 8% a.m., qual alternativa torna o primeiro capital acumulado maior que o segundo?;A alternativa é <b>23 meses</b>.<br><br>Como a ultrapassagem ocorre para t > 22,0125, o menor mês inteiro listado que garante isso é 23 meses.<br><br><i>Fonte: Juros Compostos com Logaritmo, questão 5</i><hr><b>BIZU:</b> Se precisa ser maior e o tempo crítico é 22,0125, 22 meses ainda não basta.
Qual propriedade permite transformar log(3/2) em log(3)-log(2)?;<b>log(a/b) = log(a) - log(b)</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Divisão dentro do log vira subtração de logs.
Qual propriedade permite transformar log(1,10/1,08) em log(1,10)-log(1,08)?;<b>log(a/b) = log(a) - log(b)</b>.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Essa propriedade é a chave da questão dos dois capitais.
Em juros compostos com logaritmo, a base do log precisa ser 10?;Não necessariamente. Pode ser qualquer base, desde que a mesma base seja usada no numerador e no denominador.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Em prova, use os valores de log que o enunciado fornecer.
Qual é a armadilha ao usar logaritmo em juros compostos?;Usar log(i) no denominador em vez de log(1+i).<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> O fator de crescimento é 1+i, não i.
Qual é a armadilha ao calcular tempo para duplicar, triplicar ou quadruplicar?;Esquecer que o capital cancela e usar valores monetários desnecessários.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Se a questão fala duplicar, triplicar ou quadruplicar, o que importa é o fator 2, 3 ou 4.
Qual é a armadilha em questão de capital quadruplicado?;Usar log(2) em vez de log(4), ou esquecer que log(4)=2.log(2).<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Quadruplicar não é duplicar. É chegar a 4 vezes.
Qual é a armadilha em questões com resposta em bimestres, anos, meses e dias?;Encontrar o tempo na unidade da taxa e esquecer de converter para a unidade pedida na alternativa.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Taxa ao mês gera tempo em meses. Depois converta se a alternativa pedir.
Qual é a diferença entre <b>juros compostos com tabela</b> e <b>com logaritmo</b>?;Com tabela, procuramos o fator acumulado pronto. Com logaritmo, calculamos o tempo quando ele está no expoente e não está diretamente visível.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Tabela procura. Logaritmo extrai o expoente.
Qual é a diferença entre <b>juros compostos sem tabela</b> e <b>com logaritmo</b>?;Sem tabela, o tempo costuma ser descoberto por potência reconhecível. Com logaritmo, usamos propriedades de log para encontrar expoente não óbvio.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Se 1,10³ aparece fácil, não precisa log. Se não aparece, o log entra.
Qual é a ponte entre <b>juros compostos com logaritmo</b> e <b>potenciação</b>?;O logaritmo é usado porque o juro composto coloca o tempo como expoente em uma potência.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Logaritmo é a ferramenta inversa da potenciação.
Qual é a ponte entre <b>juros compostos com logaritmo</b> e <b>função exponencial</b>?;O montante cresce de forma exponencial, pois o tempo aparece no expoente do fator de acumulação.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Crescimento composto é crescimento exponencial.
Quando a questão fornece valores como log(2), log(3) e log(1,10), o que ela provavelmente quer?;Ela provavelmente quer que você use logaritmo para encontrar tempo ou comparar crescimentos compostos.<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Se a banca deu log, é porque pretende que você use log.
Qual é o checklist mental para juros compostos com logaritmo?;Pergunte:<br>1. A fórmula é M = C.(1+i)^t?<br>2. Quero descobrir o tempo?<br>3. Já calculei M/C?<br>4. A taxa virou fator 1+i?<br>5. Usei t = log(M/C)/log(1+i)?<br>6. Preciso converter a unidade final?<br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Fator acumulado em cima, fator periódico embaixo.
Qual frase resume <b>juros compostos com logaritmo</b>?;<b>Quando o tempo está no expoente, divida o log do crescimento total pelo log do crescimento por período.</b><br><br><i>Fonte: Juros Compostos com Logaritmo</i><hr><b>BIZU:</b> Tempo = log do todo dividido pelo log de cada passo.
