Frente;Verso
Por que a fórmula usa <b>k - 1</b>?;Porque k - 1 é o máximo que podemos colocar em cada casa sem atingir a garantia de k elementos na mesma casa.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Antes de garantir 3, posso permitir no máximo 2 por casa.
Como garantir pelo menos <b>3 pessoas no mesmo mês de nascimento</b>?;Use a fórmula: 12 × (3 - 1) + 1 = 25. Portanto, são necessárias 25 pessoas.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> 24 pessoas ainda poderiam ser 2 por mês. A 25ª força 3 no mesmo mês.
Por que <b>24 pessoas</b> não garantem 3 no mesmo mês?;Porque no pior caso podemos distribuir 2 pessoas em cada um dos 12 meses, totalizando 24, sem que nenhum mês tenha 3 pessoas.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Para provar o mínimo, pense no último caso que ainda não garante.
Por que <b>25 pessoas</b> garantem 3 no mesmo mês?;Porque 24 pessoas podem ser distribuídas com no máximo 2 por mês. A 25ª pessoa obrigatoriamente fará algum mês ter 3 pessoas.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> A garantia nasce no “mais 1”.
Como garantir pelo menos <b>4 pessoas no mesmo mês</b>?;Use 12 × (4 - 1) + 1 = 37. Portanto, 37 pessoas garantem pelo menos 4 no mesmo mês.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Para garantir 4, aguente 3 por mês no pior caso e some 1.
Se há <b>7 dias da semana</b>, quantas pessoas garantem que pelo menos 2 nasceram no mesmo dia da semana?;<b>8 pessoas</b>. São 7 casas. Com 8 pombos, alguma casa recebe pelo menos 2.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Dias da semana são casas.
Se há <b>7 dias da semana</b>, quantas pessoas garantem que pelo menos 3 nasceram no mesmo dia da semana?;<b>15 pessoas</b>. Use 7 × (3 - 1) + 1 = 15.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> 14 ainda pode ser 2 por dia. A 15ª força 3.
Quantas pessoas garantem que pelo menos 2 fazem aniversário no mesmo dia do ano, desconsiderando ano bissexto?;<b>366 pessoas</b>. Há 365 dias possíveis. Com 366 pessoas, algum dia terá pelo menos 2 aniversariantes.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> 365 casas, 366 pombos.
Quantas pessoas garantem que pelo menos 3 fazem aniversário no mesmo dia do ano, desconsiderando ano bissexto?;<b>731 pessoas</b>. Use 365 × (3 - 1) + 1 = 731.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Até 730 pessoas podem ser 2 por dia. A 731ª força 3.
Qual é o papel do <b>pior caso</b> na Casa dos Pombos?;O pior caso mostra a maior quantidade possível sem atingir a garantia. Depois somamos 1 para tornar o resultado inevitável.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Pior caso + 1 = garantia.
Como pensar em uma questão de <b>mínimo para garantir</b>?;Primeiro, identifique as casas. Segundo, veja quantos elementos podem ficar em cada casa sem cumprir a condição. Terceiro, multiplique. Quarto, some 1.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Casas, limite seguro, multiplicação, mais 1.
Qual é a palavra-gatilho mais comum da Casa dos Pombos?;<b>Garantir</b>. Outras expressões são “com certeza”, “no mínimo necessário”, “pelo menos” e “inevitavelmente”.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Viu garantir, suspeite de pombos.
Qual é a diferença entre <b>no mínimo</b> e <b>pelo menos</b> nesse assunto?;“No mínimo” geralmente pergunta a menor quantidade necessária. “Pelo menos” geralmente indica a quantidade que deve ser garantida dentro de alguma casa.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> No mínimo é a resposta. Pelo menos é a condição.
Em uma gaveta com meias de <b>2 cores</b>, quantas meias preciso retirar no escuro para garantir duas da mesma cor?;<b>3 meias</b>. No pior caso, as duas primeiras podem ser uma de cada cor. A terceira obrigatoriamente repete alguma cor.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Duas cores são duas casas. Três meias forçam par de cor.
Em uma gaveta com meias de <b>3 cores</b>, quantas meias preciso retirar para garantir duas da mesma cor?;<b>4 meias</b>. No pior caso, retiro uma de cada cor. A quarta meia repete alguma cor.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Para garantir dupla, use número de cores + 1.
Em uma gaveta com meias de <b>5 cores</b>, quantas meias garantem duas da mesma cor?;<b>6 meias</b>. Com 5 meias, ainda poderia haver uma de cada cor. A sexta força repetição.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Para par da mesma cor: casas + 1.
Em uma gaveta com meias de <b>4 cores</b>, quantas meias garantem pelo menos 3 da mesma cor?;<b>9 meias</b>. Use 4 × (3 - 1) + 1 = 9.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Quatro cores com no máximo duas de cada dá 8. A nona força 3.
Por que questões com <b>gavetas</b> combinam com Casa dos Pombos?;Porque gavetas representam casas e objetos retirados representam pombos. O problema costuma pedir uma garantia mínima.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Gaveta é literalmente casa.
Como a Casa dos Pombos aparece com <b>restos da divisão</b>?;Ao dividir números inteiros por n, existem apenas n restos possíveis: 0, 1, 2, ..., n - 1. Se escolhermos n + 1 números, dois terão o mesmo resto.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Restos são casas.
Quantos restos possíveis existem na divisão por <b>5</b>?;<b>5 restos</b>: 0, 1, 2, 3 e 4.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Divisão por n tem n restos possíveis.
Quantos números inteiros precisamos escolher para garantir que dois tenham o mesmo resto na divisão por <b>5</b>?;<b>6 números</b>. Há 5 restos possíveis. Com 6 números, dois caem no mesmo resto.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> 5 restos, 6 números, repetição garantida.
Quantos números inteiros precisamos escolher para garantir que dois tenham o mesmo resto na divisão por <b>10</b>?;<b>11 números</b>. Há 10 restos possíveis. Com 11 números, dois terão mesmo resto.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Resto é categoria. Categoria lota.
Se dois números têm o <b>mesmo resto</b> na divisão por n, o que podemos concluir sobre a diferença entre eles?;A diferença entre esses dois números é divisível por n.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Mesmo resto significa diferença múltipla do divisor.
Por que dois números com mesmo resto módulo <b>5</b> têm diferença divisível por 5?;Porque ambos deixam o mesmo resto ao serem divididos por 5. Ao subtrair um do outro, os restos se cancelam e sobra um múltiplo de 5.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Restos iguais se anulam na subtração.
Como a Casa dos Pombos aparece em questões de <b>pessoas e iniciais do nome</b>?;As casas podem ser as letras iniciais possíveis. Se houver mais pessoas do que letras disponíveis, alguma inicial se repetirá.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Letras viram casas.
Considerando 26 letras, quantas pessoas garantem que pelo menos 2 tenham o mesmo <b>inicial do primeiro nome</b>?;<b>27 pessoas</b>. Há 26 iniciais possíveis. Com 27 pessoas, alguma inicial se repete.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Alfabeto com 26 casas, pessoa 27 força repetição.
Considerando 26 letras, quantas pessoas garantem que pelo menos 3 tenham a mesma <b>inicial</b>?;<b>53 pessoas</b>. Use 26 × (3 - 1) + 1 = 53.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> 52 ainda pode ser 2 por letra. A 53ª força 3.
Como a Casa dos Pombos aparece com <b>notas de prova</b>?;As casas podem ser as notas possíveis. Se houver mais alunos do que notas possíveis, alguma nota será repetida.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Resultado possível vira casa.
Se uma prova só permite notas inteiras de <b>0 a 10</b>, quantos alunos garantem que pelo menos 2 tirem a mesma nota?;<b>12 alunos</b>. Há 11 notas possíveis: 0 até 10. Com 12 alunos, alguma nota se repete.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> De 0 a 10 são 11 casas, não 10.
Por que em notas de <b>0 a 10</b> existem 11 casas?;Porque contamos o zero também. As notas possíveis são 0, 1, 2, 3, 4, 5, 6, 7, 8, 9 e 10.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Intervalo com zero costuma enganar.
O que é a versão forte da <b>Casa dos Pombos</b>?;É a ideia de que, se distribuirmos N objetos em n casas, alguma casa terá pelo menos o teto de N dividido por n objetos.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Quando divide desigual, alguma casa carrega o excesso.
Se 100 pessoas são distribuídas em 9 salas, o que a Casa dos Pombos garante?;Garante que alguma sala terá pelo menos 12 pessoas, pois 100 dividido por 9 é 11 com resto. Assim, não dá para deixar todas com no máximo 11.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Se 9 salas tivessem no máximo 11 pessoas, caberiam só 99. A pessoa 100 força 12.
Como resolver Casa dos Pombos usando <b>capacidade máxima sem garantir</b>?;Calcule quantos elementos cabem sem violar a condição. Depois acrescente 1 para tornar a condição inevitável.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Máximo sem garantir + 1 = mínimo que garante.
Qual é o máximo de pessoas que podemos ter sem garantir <b>3 no mesmo mês</b>?;<b>24 pessoas</b>. É possível colocar 2 pessoas em cada um dos 12 meses sem formar 3 no mesmo mês.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Para negar 3, aceite no máximo 2 por casa.
Qual é o mínimo que garante <b>3 no mesmo mês</b>?;<b>25 pessoas</b>. O máximo sem garantir é 24, então o mínimo que garante é 24 + 1 = 25.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Casa dos Pombos mora no +1.
Qual é o erro mais comum em Casa dos Pombos?;O erro mais comum é responder apenas o número de casas, esquecendo que a garantia surge quando ultrapassamos a capacidade máxima sem repetição.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Não basta contar casas. Precisa passar das casas.
Outro erro comum é confundir <b>possibilidade</b> com <b>garantia</b>. O que isso significa?;Significa achar que algo pode acontecer e, por isso, já está garantido. Na Casa dos Pombos, precisamos provar que não existe alternativa sem a repetição desejada.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Pode acontecer não é o mesmo que tem que acontecer.
Como identificar as <b>casas</b> em uma questão?;Procure as categorias limitadas: meses, dias, cores, gavetas, restos, letras iniciais, notas, salas, caixas ou posições possíveis.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Casa é a categoria que pode receber vários elementos.
Como identificar os <b>pombos</b> em uma questão?;Procure os elementos que estão sendo distribuídos ou escolhidos: pessoas, objetos, números, meias, alunos, documentos ou itens.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Pombo é quem entra na categoria.
Como interpretar <b>pelo menos dois</b> em Casa dos Pombos?;Significa que alguma casa deve ter 2 ou mais elementos. Para garantir isso, basta ter uma quantidade maior que o número de casas.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Pelo menos 2 = casas + 1.
Como interpretar <b>pelo menos k</b> em Casa dos Pombos?;Significa que alguma casa deve ter k ou mais elementos. Para garantir isso, use casas × (k - 1) + 1.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Pelo menos k = limite k - 1 em cada casa, depois +1.
Por que a Casa dos Pombos é útil em concursos?;Porque permite resolver rapidamente questões de garantia, repetição inevitável, mínimo necessário e pior caso, sem listar todas as possibilidades.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Concurso ama “mínimo para ter certeza”.
Qual é o roteiro definitivo para Casa dos Pombos?;Identifique os pombos. Identifique as casas. Descubra a condição que precisa ser garantida. Monte o pior caso sem cumprir a condição. Some 1.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Pombos, casas, condição, pior caso, +1.
Qual é a ponte entre <b>Casa dos Pombos</b> e <b>princípios de contagem</b>?;Os princípios de contagem calculam possibilidades. Casa dos Pombos usa a limitação dessas possibilidades para provar que alguma repetição será obrigatória.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Contagem mostra quantas casas existem. Pombos mostra quando elas não bastam.
Qual é a ponte entre <b>Casa dos Pombos</b> e <b>probabilidade</b>?;Probabilidade fala de chance. Casa dos Pombos fala de certeza. Quando a quantidade passa do limite das categorias, a repetição deixa de ser provável e passa a ser garantida.<br><br><i>Fonte: Complemento didático autoral – Casa dos Pombos</i><hr><b>BIZU:</b> Em pombos, não é sorte, é inevitabilidade.
