Frente;Verso
Como simplificar <b>6! dividido por 4!</b>?;<b>6! / 4! = 6 x 5 x 4! / 4! = 6 x 5 = 30</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Nunca expanda tudo se puder cancelar. Concurso gosta de velocidade.
Como transformar <b>10!</b> para facilitar simplificação com <b>7!</b>?;Escreva <b>10! = 10 x 9 x 8 x 7!</b>. Assim, o 7! cancela com o denominador.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Fatorial grande não é para sofrer. Abra só até encontrar o fatorial menor.
Como simplificar <b>10! dividido por 7!</b>?;<b>10! / 7! = 10 x 9 x 8 = 720</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Abra o maior até chegar no menor. Depois cancele o bloco comum.
Qual é a relação entre <b>fatorial</b> e <b>contagem</b>?;O fatorial aparece quando contamos formas de ordenar elementos. Se há n elementos diferentes e todos serão organizados em fila, existem <b>n!</b> formas.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Fatorial é a linguagem da <b>ordem</b>. Quando tudo troca de lugar, o fatorial aparece.
Quantas formas existem de ordenar <b>4 pessoas diferentes</b> em uma fila?;<b>4! = 4 x 3 x 2 x 1 = 24</b> formas.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Para fila com todos os elementos diferentes, use fatorial direto.
Por que o fatorial aparece na fórmula de combinação?;Porque a combinação escolhe grupos sem se importar com a ordem. O fatorial ajuda a contar todas as possibilidades e depois eliminar as repetições causadas pela troca de ordem.<br><br><i>Fonte: Aula Bônus 9 – Fatorial e Análise Combinatória</i><hr><b>BIZU:</b> Combinação usa fatorial para contar e depois descontar a bagunça da ordem.
Qual é a fórmula da <b>combinação simples</b> usando fatorial?;<b>C(n,p) = n! / p! x (n - p)!</b>. Ela é usada quando escolhemos p elementos entre n e a ordem <font color="#ff4444">não importa</font>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial e Análise Combinatória</i><hr><b>BIZU:</b> Combinação é escolha de grupo. Grupo não tem primeiro, segundo e terceiro.
Por que <b>C(6,2)</b> é igual a <b>C(6,4)</b>?;Porque escolher 2 elementos para entrar é o mesmo que escolher 4 para ficar de fora, quando o total é 6. Assim, <b>C(6,2) = C(6,4)</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Em combinação, escolher quem entra equivale a escolher quem sobra.
Qual é o valor de <b>C(6,2)</b>?;<b>C(6,2) = 6! / 2! x 4! = 15</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> 6 com 2 é clássico: 6 x 5 dividido por 2 x 1 = 15.
Qual é o valor de <b>C(6,4)</b>?;<b>C(6,4) = 15</b>, pois <b>C(6,4) = C(6,2)</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Use o menor lado da simetria. Em vez de calcular 6 escolhe 4, calcule 6 escolhe 2.
Por que <b>C(10,3)</b> é igual a <b>C(10,7)</b>?;Porque escolher 3 elementos entre 10 é o mesmo que escolher os 7 que ficam fora. Por isso, <b>C(10,3) = C(10,7)</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Em C(n,p), p e n menos p são espelhos.
Qual é o valor de <b>C(10,3)</b>?;<b>C(10,3) = 10! / 3! x 7! = 120</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Abra só 10 x 9 x 8 e divida por 3 x 2 x 1. Resultado 720 dividido por 6 = 120.
Qual é o valor de <b>C(10,7)</b>?;<b>C(10,7) = 120</b>, pois <b>C(10,7) = C(10,3)</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Sempre procure o espelho menor. 7 vira 3 porque 10 - 7 = 3.
Qual é o valor de <b>C(7,0)</b>?;<b>C(7,0) = 1</b>. Há exatamente uma forma de escolher nenhum elemento: não escolher nada.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Escolher zero também é uma escolha. Só existe uma maneira de fazer isso.
Qual é o valor de <b>C(7,7)</b>?;<b>C(7,7) = 1</b>. Há exatamente uma forma de escolher todos os 7 elementos: pegar todos.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Escolher todos ou escolher nenhum dá 1 possibilidade.
Por que <b>C(7,0)</b> é igual a <b>C(7,7)</b>?;Porque escolher 0 elementos para entrar equivale a escolher 7 para ficar fora, e escolher 7 para entrar equivale a escolher 0 para ficar fora. Ambos dão <b>1</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Extremos da combinação são sempre 1: ninguém entra ou todo mundo entra.
Qual é o valor de <b>C(8,5)</b>?;<b>C(8,5) = C(8,3) = 56</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Não calcule com 5 se pode calcular com 3. O espelho economiza tempo.
Qual é o valor de <b>C(8,3)</b>?;<b>C(8,3) = 8! / 3! x 5! = 56</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> 8 x 7 x 6 dividido por 3 x 2 x 1 = 336 dividido por 6 = 56.
Qual é o valor de <b>C(6,5)</b>?;<b>C(6,5) = C(6,1) = 6</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Escolher 5 para entrar é igual a escolher 1 para ficar fora.
Qual é o valor de <b>C(6,1)</b>?;<b>C(6,1) = 6</b>. Escolher 1 elemento entre 6 pode ser feito de 6 maneiras.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> C(n,1) sempre vale n.
Como calcular <b>6! dividido por 2! x 3!</b>?;<b>6! / 2! x 3! = 720 / 2 x 6 = 720 / 12 = 60</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Primeiro resolva os fatoriais pequenos do denominador. Depois divida.
Como calcular <b>10! dividido por 2! x 5! x 4!</b> de forma inteligente?;Abra o 10! até 5!: <b>10! = 10 x 9 x 8 x 7 x 6 x 5!</b>. Depois cancele o 5! e divida por <b>2! x 4!</b>. O resultado é <b>3150</b>.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> O segredo é cancelar antes de multiplicar tudo. Menos número, menos erro.
Qual é a maior pegadinha em contas com fatoriais?;A maior pegadinha é tentar cancelar pedaços que não são fatores completos. Só se cancela multiplicação inteira, não termos soltos dentro de soma ou diferença.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Cancelamento só casa com multiplicação. Se tiver soma, cuidado máximo.
Por que não devemos expandir fatoriais grandes até o final?;Porque isso gera contas enormes e aumenta a chance de erro. O melhor é abrir o fatorial maior apenas até aparecer o fatorial menor que será cancelado.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Em fatorial, inteligência é parar cedo.
Qual é a conexão entre <b>fatorial</b> e <b>permutação</b>?;Permutação simples de n elementos diferentes é calculada por <b>Pn = n!</b>. Ou seja, fatorial mede quantas ordens diferentes podem ser formadas com todos os elementos.<br><br><i>Fonte: Aula Bônus 9 – Fatorial e Análise Combinatória</i><hr><b>BIZU:</b> Permutou tudo, grite fatorial.
Qual é a conexão entre <b>fatorial</b> e <b>combinação</b>?;Na combinação, o fatorial aparece para contar grupos sem ordem. A fórmula usa n!, p! e (n - p)! para remover repetições de ordem.<br><br><i>Fonte: Aula Bônus 9 – Fatorial e Análise Combinatória</i><hr><b>BIZU:</b> Fatorial organiza. Combinação desorganiza, porque ordem não importa.
Quando uma questão de concurso mostra <b>C(n,p)</b>, qual deve ser seu primeiro reflexo?;O primeiro reflexo é verificar se existe simetria: <b>C(n,p) = C(n,n - p)</b>. Se houver, escolha o menor valor entre p e n - p para calcular mais rápido.<br><br><i>Fonte: Aula Bônus 9 – Fatorial</i><hr><b>BIZU:</b> Combinação tem espelho. Use o lado menor do espelho.
