Frente;Verso
Qual é o atalho para calcular <b>5%</b> de um número?;Calcule 10% e divida por 2.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> 5% é metade de 10%.
Qual é o atalho para calcular <b>25%</b> de um número?;Divida o número por 4.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> 25% = 1/4.
Qual é o atalho para calcular <b>50%</b> de um número?;Divida o número por 2.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> 50% é metade.
Qual é o atalho para calcular <b>75%</b> de um número?;Calcule 3/4 do número, ou calcule 50% + 25%.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> 75% = 50% + 25% = 3/4.
Qual é a principal armadilha em porcentagem básica?;Esquecer que porcentagem sempre está relacionada ao 100.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> Viu %, pense imediatamente em dividir por 100.
Qual é a armadilha em percentual com vírgula, como <b>0,5%</b>?;Achar que 0,5% é 0,5. Na verdade, 0,5% = 0,005.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> Mesmo pequeno, o percentual ainda divide por 100.
Qual é a ponte entre <b>porcentagem</b> e <b>frações</b>?;Porcentagem é uma fração com denominador 100.<br><br>Exemplo: 25% = 25/100 = 1/4.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> Porcentagem é fração vestida com símbolo %.
Qual é a ponte entre <b>porcentagem</b> e <b>decimais</b>?;Toda porcentagem pode ser escrita como decimal ao dividir por 100.<br><br>Exemplo: 52% = 0,52.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> Porcentagem, fração e decimal são três línguas do mesmo valor.
Qual é a ponte entre <b>porcentagem</b> e <b>razão</b>?;Porcentagem é uma razão em relação a 100.<br><br><i>Fonte: Teoria e Exercício — Porcentagem e Razão</i><hr><b>BIZU:</b> Quando digo 30%, digo 30 partes em cada 100.
Qual é a ponte entre <b>porcentagem</b> e <b>regra de três simples</b>?;Muitos cálculos de porcentagem podem ser resolvidos por regra de três diretamente proporcional, relacionando valor e percentual.<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> Valor total está para 100%, assim como parte está para x%.
Qual é o checklist mental para porcentagem básica?;Pergunte:<br>1. O percentual deve virar fração ou decimal?<br>2. A palavra “de” indica multiplicação?<br>3. O resultado pedido é valor, fração, decimal ou porcentagem?<br>4. Há percentual com vírgula?<br><br><i>Fonte: Teoria e Exercício — Porcentagem</i><hr><b>BIZU:</b> Primeiro traduza o %, depois calcule.
