Frente;Verso
Qual prazo para uma aplicação a 5% a.a. ter aumento correspondente a 1/5 do capital?;O prazo é 4 anos.<br><br>1/5 do capital = 20% do capital. t = 20%/5% = 4 anos.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 9</i><hr><b>BIZU:</b> Aumento de 1/5 = juro de 20%.
Em quanto tempo um capital a 150% a.a. quadruplica no juro simples?;Em 2 anos.<br><br>Quadruplicar significa M = 4C, então J = 3C. Como i = 1,5 ao ano, t = 3/1,5 = 2 anos.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 10</i><hr><b>BIZU:</b> Para quadruplicar, o juro precisa ser 300% do capital.
Um capital de R$ 14.400,00 a 22% a.a. rendeu R$ 880,00. Durante quanto tempo ficou aplicado?;Ficou aplicado por 3 meses e 10 dias.<br><br>t = 880/(14400×0,22) = 0,2777 ano. Isso equivale a 3,333 meses, ou 3 meses e 10 dias.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 11</i><hr><b>BIZU:</b> Ano para mês: multiplique por 12. Fração de mês para dias: use 30 dias.
Qual montante é produzido por R$ 150,00 a 4,8% a.m. durante 25 dias?;O montante é R$ 156,00.<br><br>25 dias = 25/30 mês. J = 150×0,048×25/30 = 6. M = 156.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 12</i><hr><b>BIZU:</b> Taxa mensal com dias pede transformar dias em fração de mês.
A 2,5% a.m., em quanto tempo o capital rende juros de 50% sobre o valor aplicado?;Em 20 meses, ou 1 ano e 8 meses.<br><br>t = 50%/2,5% = 20 meses.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 13</i><hr><b>BIZU:</b> No simples, percentual de juro cresce em linha reta.
Joaquim empresta R$ 300,00 a 2,5% a.m. por 5 meses. Quanto recebe ao final?;Recebe R$ 337,50.<br><br>J = 300×0,025×5 = 37,50. M = 337,50.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 14</i><hr><b>BIZU:</b> 2,5% de 300 é 7,50 por mês.
Daniel aplicou R$ 1.000,00 por 4 meses e retirou R$ 1.300,00. Qual foi a taxa mensal simples?;A taxa foi 7,5% a.m.<br><br>J = 300. i = 300/(1000×4) = 0,075.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 15</i><hr><b>BIZU:</b> 0,075 em decimal é 7,5%.
Danilo obteve montante de R$ 2.100,00 após 10 meses a 7,5% a.m. Qual capital aplicou?;Aplicou R$ 1.200,00.<br><br>Fator = 1 + 0,075×10 = 1,75. C = 2100/1,75 = 1200.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 16</i><hr><b>BIZU:</b> Com montante conhecido, divida pelo fator.
Laura quer sacar R$ 1.500,00 após 4 anos a 6,25% ao trimestre. Qual capital inicial deve aplicar?;Deve aplicar R$ 750,00.<br><br>4 anos = 16 trimestres. Fator = 1 + 0,0625×16 = 2. C = 1500/2 = 750.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 17</i><hr><b>BIZU:</b> Taxa trimestral pede tempo em trimestres.
Carlos investiu R$ 40.000,00 por 1 ano e obteve montante de R$ 46.000,00. Qual foi a taxa mensal simples?;A taxa foi 1,25% a.m.<br><br>J = 6000. Em 12 meses: i = 6000/(40000×12) = 0,0125.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 18</i><hr><b>BIZU:</b> A pergunta pede taxa mensal, então use 12 meses.
Em quanto tempo um capital a 150% a.a. quintuplica no juro simples?;Em 2 anos e 8 meses.<br><br>Quintuplicar significa M = 5C, então J = 4C. t = 4/1,5 = 2,666 anos = 2 anos e 8 meses.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 19</i><hr><b>BIZU:</b> Quintuplicar exige juro de 400% do capital.
Se José aplicou 2/3 do capital a 36% a.a. e o restante a 18% a.a., recebendo juros anuais de R$ 117.000,00, qual era o capital?;O capital era R$ 390.000,00.<br><br>J = (2/3)C×0,36 + (1/3)C×0,18 = 0,30C. Então 0,30C = 117.000, logo C = 390.000.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 20</i><hr><b>BIZU:</b> Aplicação dividida: calcule o juro de cada pedaço e some.
Carlos aplicou 1/4 do capital a 18% a.a. e o restante a 24% a.a. por 1 ano. Se uma aplicação rendeu R$ 594,00 a mais que a outra, qual era o capital inicial?;O capital inicial era R$ 4.400,00.<br><br>J1 = 0,25C×0,18 = 0,045C. J2 = 0,75C×0,24 = 0,18C. Diferença = 0,135C = 594. Então C = 4.400.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 21</i><hr><b>BIZU:</b> Quando a questão fala “rendeu a mais”, monte diferença entre juros.
Três capitais renderam juntos R$ 27.591,80. O segundo é o dobro do primeiro e o terceiro é o triplo do segundo. Qual é o terceiro capital?;O terceiro capital é R$ 30.210,00.<br><br>Se C1 = x, C2 = 2x e C3 = 6x. Os juros somam 5,48x = 27.591,80. Então x = 5.035 e C3 = 30.210.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 22</i><hr><b>BIZU:</b> Transforme todos os capitais em função do primeiro.
Quanto se deve aplicar a 12% a.m. para obter os mesmos juros de R$ 400.000,00 a 15% a.m. no mesmo período?;Deve-se aplicar R$ 500.000,00.<br><br>Como o tempo é o mesmo, C×0,12 = 400.000×0,15. Então C = 500.000.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 23</i><hr><b>BIZU:</b> Mesmo juro e mesmo tempo: compare capital vezes taxa.
Duas aplicações foram feitas: R$ 192.000,00 a 25% a.a. e R$ 240.000,00 a 15% a.a. Após quanto tempo os montantes serão iguais?;Após 48 meses, ou 4 anos.<br><br>192.000(1+0,25t) = 240.000(1+0,15t). Resolvendo, t = 4 anos.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 24</i><hr><b>BIZU:</b> Montantes iguais pedem igualar as expressões dos montantes.
Um capital gera montante de R$ 1.360,00 em 3 meses e R$ 1.600,00 em 5 meses. Qual é a taxa simples mensal?;A taxa é 12% a.m.<br><br>A diferença entre os montantes é 240 em 2 meses, então C.i = 120. Como M em 3 meses = C + 3Ci = 1360, temos C = 1000. Logo i = 120/1000 = 12%.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão 25</i><hr><b>BIZU:</b> Em juro simples, o aumento mensal é constante.
Quando <b>juro simples</b> e <b>juro composto</b> são iguais, segundo o material?;Quando t = 1, usando a mesma taxa e o mesmo capital.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Em um único período, simples e composto empatam.
Quando o <b>juro composto</b> é maior que o juro simples, segundo o material?;Quando t > 1, usando a mesma taxa e o mesmo capital.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Depois de um período, o composto acelera.
Quando o <b>juro simples</b> é maior que o juro composto, segundo o material?;Quando 0 < t < 1, usando a mesma taxa e o mesmo capital.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Antes de completar uma unidade de tempo, o simples fica acima do composto.
Na questão do gráfico comparando juros simples e compostos, quando é mais vantajoso para o credor emprestar a juros simples?;É mais vantajoso emprestar a juros simples se o período do empréstimo for menor que a unidade de tempo.<br><br><i>Fonte: Teoria e Exercício — Juro Simples, questão do gráfico</i><hr><b>BIZU:</b> Para 0 < t < 1, simples supera composto.
Qual é a principal diferença conceitual entre <b>juro simples</b> e <b>juro composto</b>?;No juro simples, os juros incidem sempre sobre o capital inicial. No juro composto, os juros incidem sobre o capital acumulado do período anterior.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Simples é linear. Composto é juros sobre juros.
Qual é a ponte entre <b>juro simples</b> e <b>porcentagem</b>?;Juro simples usa taxa percentual transformada em taxa unitária e aplicada sobre o capital.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Sem converter porcentagem, a fórmula não funciona.
Qual é a ponte entre <b>juro simples</b> e <b>equação do 1º grau</b>?;As fórmulas de juro simples geram equações lineares para encontrar capital, taxa, tempo ou montante.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Juro simples é álgebra do 1º grau com dinheiro.
Qual é a ponte entre <b>juro simples</b> e <b>regra de três</b>?;Como o juro simples é proporcional ao capital, à taxa e ao tempo, muitas questões podem ser resolvidas por regra de três ou proporcionalidade.<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Dobrou capital, dobra juro. Dobrou tempo, dobra juro.
Qual é o checklist mental para resolver juro simples?;Pergunte:<br>1. A questão pede J, C, i, t ou M?<br>2. A taxa está em forma unitária?<br>3. Taxa e tempo estão na mesma unidade?<br>4. A questão deu montante ou juro?<br>5. Preciso usar J = C.i.t ou M = C.(1+i.t)?<br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Variável pedida, taxa unitária, tempo compatível. Esse é o trio de segurança.
Qual frase resume o assunto <b>juro simples</b>?;<b>No juro simples, o juro é sempre calculado sobre o capital inicial.</b><br><br><i>Fonte: Teoria e Exercício — Juro Simples</i><hr><b>BIZU:</b> Simples não capitaliza. Simples repete o mesmo juro por período.
