Frente;Verso
Qual é a regra dos <b>quadrados 2×2</b> no Sudoku 4×4?;Cada quadrado 2×2 deve conter os números de 1 a 4 sem repetição.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Bloco 2×2 é uma mini-linha de 1 a 4.
Qual é o primeiro passo para resolver Sudoku 4×4?;Procurar linhas, colunas ou blocos 2×2 com apenas uma possibilidade faltante.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Comece onde há menos dúvida.
Qual é o segundo passo para resolver Sudoku 4×4?;Cruzar as restrições de linha, coluna e bloco para eliminar números impossíveis.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Sudoku é eliminação lógica.
[QUESTÃO] No Sudoku 4×4 do material, qual é o valor de <b>X + Y + Z</b>?;<b>8</b>, conforme gabarito do material.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> A questão 37 tem resposta alternativa D.
Qual conceito a questão do <b>Sudoku 4×4</b> testa?;Ela testa preenchimento por exclusão, respeitando simultaneamente linha, coluna e quadrado 2×2.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> O número precisa caber nos três filtros.
Qual é a pegadinha do Sudoku 4×4?;Preencher olhando apenas a linha ou apenas a coluna. O número deve respeitar linha, coluna e bloco 2×2 ao mesmo tempo.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Três travas: linha, coluna e bloco.
O que são questões com <b>palitos de fósforo</b>?;São questões que pedem contar quantos palitos são necessários para montar uma sequência de figuras que compartilham lados ou palitos.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Palito compartilhado não conta duas vezes.
Qual é a regra principal em questões de palitos com figuras encostadas?;A primeira figura costuma exigir uma quantidade inicial de palitos, e cada nova figura acrescenta apenas os palitos que não são compartilhados.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Depois da primeira figura, conte só o acréscimo.
No material, três triângulos são formados por quantos palitos?;<b>7 palitos</b>.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Três triângulos isolados teriam 9 palitos, mas compartilhando lados ficam 7.
Se 3 triângulos usam 7 palitos seguindo a regra da figura, qual é a lógica provável do crescimento?;O primeiro triângulo usa 3 palitos, e cada novo triângulo acrescenta 2 palitos, por compartilhar um lado com o anterior.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Primeiro custa 3. Cada próximo custa +2.
Qual é a fórmula para uma faixa horizontal de <b>n triângulos</b> compartilhando lados?;<b>2n + 1</b> palitos.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> 1 triângulo: 3. 2 triângulos: 5. 3 triângulos: 7.
[QUESTÃO] Lúcia quer construir uma faixa horizontal de <b>120 triângulos</b>, seguindo a regra dos três triângulos com 7 palitos. Quantos palitos serão necessários?;<b>241 palitos</b>. Pela regra, o primeiro triângulo usa 3 palitos e cada novo triângulo acrescenta 2. Fórmula: 2n + 1. Para n = 120, temos 2×120 + 1 = 241.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Em triângulos grudados, não faça 120×3.
Qual é a pegadinha da questão dos <b>120 triângulos com palitos</b>?;Multiplicar 120 por 3, como se todos os triângulos fossem separados. Como eles compartilham lados, o total é 241, não 360.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Compartilhou lado, economizou palito.
Como conferir a fórmula <b>2n + 1</b> dos triângulos com palitos?;Teste com n = 3. A fórmula dá 2×3 + 1 = 7, exatamente o total mostrado no material.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Fórmula boa confere com o exemplo.
O que são questões de <b>balança lógica</b>?;São questões em que objetos diferentes são comparados em balanças equilibradas para descobrir relações de peso entre eles.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Balança equilibrada vira equação.
O que significa uma <b>balança de pratos em equilíbrio</b>?;Significa que o peso total do prato esquerdo é igual ao peso total do prato direito.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Equilíbrio é sinal de igual.
Como transformar uma balança lógica em equação?;Dê uma letra para cada objeto e escreva uma igualdade entre os pesos dos dois pratos.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Pentágono P, estrela E, triângulo T.
Qual é a regra sobre <b>objetos iguais</b> na balança lógica?;Objetos iguais têm o mesmo peso.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Mesma forma, mesmo peso.
Qual é o método para resolver balanças com mais de uma igualdade?;Monte uma equação para cada balança, simplifique objetos iguais dos dois lados quando possível e compare as relações obtidas.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Balança é sistema de equações visual.
[QUESTÃO] Na questão da balança com pentágono, estrela e triângulo, o que o gabarito do material afirma?;<b>Os três objetos têm o mesmo peso</b>.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Questão 39: alternativa D.
Qual conceito a questão da <b>balança com pentágono, estrela e triângulo</b> testa?;Ela testa equivalência de pesos por meio de igualdades visuais entre objetos em balanças equilibradas.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> Se as balanças fecham, os pesos obedecem às equações.
Qual é a pegadinha em questões de balança lógica?;Comparar apenas a quantidade de objetos, sem considerar que objetos de formas diferentes podem ter pesos diferentes.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Quantidade não é peso se os objetos são diferentes.
Quando podemos concluir que dois objetos têm o mesmo peso em balança lógica?;Quando as equações das balanças obrigam que suas letras tenham o mesmo valor, depois de simplificar e comparar as igualdades.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Igualdade de peso precisa ser consequência, não palpite.
Qual é o checklist para questões de <b>figuras</b>?;Observe mudanças visuais, identifique rotação, deslocamento, repetição, crescimento ou simetria, aplique a regra e confira a alternativa.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Mudança visual sempre tem direção.
Qual é o checklist para questões de <b>Sudoku</b>?;Use os números permitidos, veja linha, coluna e bloco, elimine impossibilidades e preencha primeiro as casas com uma única opção.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Linha, coluna, bloco. Sempre os três.
Qual é o checklist para questões de <b>palitos</b>?;Conte a primeira figura, descubra quantos palitos cada nova figura acrescenta, monte uma fórmula e teste com o exemplo do enunciado.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Primeiro custo fixo, depois acréscimo.
Qual é o checklist para questões de <b>balança lógica</b>?;Dê letras aos objetos, transforme cada balança em igualdade, simplifique objetos iguais e compare as equações até descobrir as relações de peso.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Balança é álgebra desenhada.
Qual é a defesa anti-erro em <b>figuras, palitos, sudoku e balança lógica</b>?;Não resolva por intuição visual. Traduza o padrão em regra: ciclo, crescimento, eliminação, fórmula ou equação. Depois confira com o enunciado.<br><br><i>Fonte: Psicotécnicos – Sem classificação</i><hr><b>BIZU:</b> O olho vê. A regra confirma.
