Frente;Verso
Qual é a diferença entre método dos desvios e método das médias em dados agrupados?;O método dos desvios calcula afastamentos em relação à média. O método das médias calcula média dos quadrados menos quadrado da média.<br><br><i>Fonte: Medidas de Dispersão – Variância e Desvio Padrão</i><hr><b>BIZU:</b> Desvios usa distância. Médias usa x².
Em dados agrupados em classe, qual valor entra no lugar de xi no cálculo da variância?;O ponto médio da classe.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados em classe</i><hr><b>BIZU:</b> Classe não dá valor exato, então usamos o centro.
Qual é o primeiro passo da variância em dados agrupados em classe?;Calcular o ponto médio de cada classe.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados em classe</i><hr><b>BIZU:</b> O ponto médio é o xi da classe.
Se as classes são <b>0 a 2, 2 a 4, 4 a 6</b>, quais são os pontos médios?;<b>1, 3 e 5</b>. Cálculo: (0+2)/2 = 1, (2+4)/2 = 3, (4+6)/2 = 5.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados em classe</i><hr><b>BIZU:</b> Some as pontas e divida por 2.
Se uma distribuição em classe tem pontos médios <b>1, 3, 5</b> e frequências <b>1, 2, 1</b>, qual é a média?;<b>3</b>. Soma ponderada = 1×1 + 3×2 + 5×1 = 12. Total = 4. Média = 12 / 4 = 3.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados em classe</i><hr><b>BIZU:</b> Depois do ponto médio, a conta vira igual à dos dados por ponto.
Na distribuição com pontos médios <b>1, 3, 5</b> e frequências <b>1, 2, 1</b>, quais são os desvios em relação à média 3?;<b>-2, 0 e 2</b>. Cálculo: 1 - 3 = -2, 3 - 3 = 0, 5 - 3 = 2.<br><br><i>Fonte: Medidas de Dispersão – Método dos Desvios</i><hr><b>BIZU:</b> Ponto médio funciona como xi.
Na distribuição com pontos médios <b>1, 3, 5</b> e frequências <b>1, 2, 1</b>, qual é a variância populacional?;<b>2</b>. Os quadrados dos desvios são 4, 0 e 4. Soma ponderada = 1×4 + 2×0 + 1×4 = 8. Dividindo por n = 4, a variância é 2.<br><br><i>Fonte: Medidas de Dispersão – Dados em classe</i><hr><b>BIZU:</b> Classe vira ponto médio, depois segue a mesma lógica.
Qual é a principal pegadinha em variância para dados agrupados em classe?;Usar os limites das classes como se fossem valores observados. O correto é usar o ponto médio de cada classe.<br><br><i>Fonte: Medidas de Dispersão – Dados em classe</i><hr><b>BIZU:</b> Limite não representa a classe. Ponto médio representa.
Qual é a principal pegadinha em variância para dados agrupados por ponto?;Ignorar as frequências e calcular como se cada linha aparecesse apenas uma vez.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados por ponto</i><hr><b>BIZU:</b> Frequência multiplica a importância da linha.
O que fazer quando a questão pede <b>desvio padrão</b> de dados agrupados?;Calcule primeiro a variância agrupada e depois extraia a raiz quadrada da variância.<br><br><i>Fonte: Medidas de Dispersão – Desvio Padrão</i><hr><b>BIZU:</b> Não existe atalho seguro, DP vem da variância.
Se a variância agrupada é <b>25</b>, qual é o desvio padrão?;<b>5</b>. O desvio padrão é a raiz quadrada da variância.<br><br><i>Fonte: Medidas de Dispersão – Desvio Padrão</i><hr><b>BIZU:</b> Raiz de 25 é 5.
Se a variância agrupada é <b>36</b>, qual é o desvio padrão?;<b>6</b>. O desvio padrão é √36 = 6.<br><br><i>Fonte: Medidas de Dispersão – Desvio Padrão</i><hr><b>BIZU:</b> DP é sempre a raiz positiva.
Se o desvio padrão agrupado é <b>4</b>, qual é a variância?;<b>16</b>. A variância é o quadrado do desvio padrão.<br><br><i>Fonte: Medidas de Dispersão – Desvio Padrão</i><hr><b>BIZU:</b> DP para variância, eleve ao quadrado.
Quando usar variância <b>populacional</b> em dados agrupados?;Use quando a tabela representa toda a população estudada, ou quando o enunciado pedir variância da população.<br><br><i>Fonte: Medidas de Dispersão – Variância Populacional</i><hr><b>BIZU:</b> População divide por n.
Quando usar variância <b>amostral</b> em dados agrupados?;Use quando a tabela representa uma amostra, ou quando o enunciado pedir variância amostral ou estimador não tendencioso.<br><br><i>Fonte: Medidas de Dispersão – Variância Amostral</i><hr><b>BIZU:</b> Amostra divide por n menos 1.
Qual é o erro mais grave em questões de variância agrupada?;Confundir o denominador. Variância populacional usa n. Variância amostral usa n menos 1.<br><br><i>Fonte: Medidas de Dispersão – Variância Amostral</i><hr><b>BIZU:</b> O denominador decide a alternativa.
Como transformar uma tabela agrupada por ponto em lista expandida mentalmente?;Repita cada xi tantas vezes quanto indicar sua frequência fi.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados</i><hr><b>BIZU:</b> xi com fi igual a 3 aparece três vezes na lista.
Por que não convém expandir a lista em questões grandes?;Porque fica demorado e aumenta o risco de erro. A tabela com frequências permite fazer a conta de forma compacta.<br><br><i>Fonte: Medidas de Dispersão – Dados agrupados</i><hr><b>BIZU:</b> A frequência existe para economizar trabalho.
Qual é o checklist para variância agrupada pelo método dos desvios?;Ache x̄. Calcule xi - x̄. Eleve ao quadrado. Multiplique por fi. Some. Divida por n ou n menos 1.<br><br><i>Fonte: Medidas de Dispersão – Método dos Desvios</i><hr><b>BIZU:</b> Desvio ao quadrado sempre recebe o peso da frequência.
Qual é o checklist para variância agrupada pelo método das médias?;Calcule soma de fi×xi. Calcule x̄. Calcule soma de fi×xi². Divida soma de fi×xi² por n. Subtraia x̄².<br><br><i>Fonte: Medidas de Dispersão – Método das Médias</i><hr><b>BIZU:</b> Média dos quadrados menos quadrado da média.
Qual método costuma ser melhor quando os desvios ficam simples?;O método dos desvios, pois os afastamentos em relação à média geram contas pequenas.<br><br><i>Fonte: Medidas de Dispersão – Variância e Desvio Padrão</i><hr><b>BIZU:</b> Média bonita, desvios bonitos.
Qual método costuma ser melhor quando há coluna de <b>xi²</b>?;O método das médias, porque aproveita diretamente os quadrados dos valores.<br><br><i>Fonte: Medidas de Dispersão – Variância e Desvio Padrão</i><hr><b>BIZU:</b> xi² na tabela é convite para método das médias.
Qual é a defesa anti-erro em variância e desvio padrão para dados agrupados?;Sempre verifique se os dados são por ponto ou em classe, use frequência como peso, escolha o denominador correto e tire a raiz se a questão pedir desvio padrão.<br><br><i>Fonte: Medidas de Dispersão – Variância e Desvio Padrão</i><hr><b>BIZU:</b> Tipo de dado, frequência, denominador, raiz.
