Frente;Verso
Como transformar 0,0232323... em fração?;0,0232323... = (023 − 0)/990 = 23/990.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> Período 23 e um algarismo antes dele. Denominador 990.
Como transformar 1,22222... em fração?;1,22222... = 1 + 2/9 = 11/9.<br><br><i>Fonte: Aula Bônus 12 — Transformação de Dízima Periódica em Fração</i><hr><b>BIZU:</b> Separe a parte inteira. 1 inteiro + 0,222...
Como transformar 1,33333... em fração?;1,33333... = 1 + 1/3 = 4/3.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> 0,333... = 1/3. Com o inteiro 1, vira 4/3.
Como transformar 1,111111... em fração?;1,111111... = 1 + 1/9 = 10/9.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> Parte inteira 1 mais dízima 1/9.
Como transformar 1,353535... em fração?;1,353535... = 1 + 35/99 = 134/99.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> 1 inteiro = 99/99. Some com 35/99.
Como transformar 12,565656... em fração?;12,565656... = 12 + 56/99 = 1244/99.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> Parte inteira 12 vira 1188/99. Com mais 56/99, fica 1244/99.
Como transformar 13,22222... em fração?;13,22222... = 13 + 2/9 = 119/9.<br><br><i>Fonte: Aula Bônus 12 — Transformação de Dízima Periódica em Fração</i><hr><b>BIZU:</b> Parte inteira 13 vira 117/9. Somando 2/9, dá 119/9.
Como transformar 1,344444... em fração?;1,344444... = (134 − 13)/90 = 121/90.<br><br><i>Fonte: Aula Bônus 12 — Transformação de Dízima Periódica em Fração</i><hr><b>BIZU:</b> O 3 não repete, o 4 repete. Denominador 90.
Como transformar 2,131313... em fração?;2,131313... = 2 + 13/99 = 211/99.<br><br><i>Fonte: Aula Bônus 12 — Transformação de Dízima Periódica em Fração</i><hr><b>BIZU:</b> Parte inteira 2 vira 198/99. Some 13/99.
Como transformar 2,213333... em fração?;2,213333... = (2213 − 221)/900 = 1992/900 = 83/37,5? Não use essa forma final. A forma correta simplificada é 83/37,5 não é fração inteira, então refaça: 2,213333... = 2 + 0,213333... = 2 + 32/150 = 2 + 16/75 = 166/75.<br><br><i>Fonte: Aula Bônus 12 — Transformação de Dízima Periódica em Fração</i><hr><b>BIZU:</b> Quando o cálculo gerar confusão, separe a parte inteira e trabalhe só a parte decimal composta.
Como transformar 2,001111... em fração?;2,001111... = 2 + 0,001111... = 2 + 1/900 = 1801/900.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> Três zeros antes do período 1: a parte decimal é 1/900.
Como transformar 3,022222... em fração?;3,022222... = 3 + 0,022222... = 3 + 1/45 = 136/45.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> 0,02222... = 2/90 = 1/45.
Na questão FUNDATEC, 0,6666... é representado por qual fração?;0,6666... = 6/9 = 2/3.<br><br><i>Fonte: Resolução de problemas envolvendo números reais — questão FUNDATEC</i><hr><b>BIZU:</b> 0,333... = 1/3. Logo 0,666... = 2/3.
Qual alternativa representa um número racional que pode virar dízima periódica: 2, 1/2, 1/3, -4 ou 0,1?;A resposta é 1/3, pois 1 dividido por 3 gera 0,3333...<br><br><i>Fonte: Resolução de problemas envolvendo números reais — questão FAUEL</i><hr><b>BIZU:</b> Fração que não termina pode virar dízima periódica.
Qual é a principal diferença entre <b>decimal exato</b> e <b>dízima periódica</b>?;Decimal exato termina. Dízima periódica não termina e possui repetição infinita.<br><br>Exemplo: 0,75 é decimal exato. 0,666... é dízima periódica.<br><br><i>Fonte: Ponte entre Aula Bônus 3 e Aula Bônus 12</i><hr><b>BIZU:</b> Decimal exato para. Dízima periódica repete.
Qual é a ponte entre <b>dízima periódica</b> e <b>frações</b>?;Toda dízima periódica representa um número racional e pode ser escrita como fração geratriz.<br><br><i>Fonte: Aula Bônus 12 — Transformação de Dízima Periódica em Fração</i><hr><b>BIZU:</b> Dízima periódica é fração escondida.
Qual é a armadilha ao transformar dízima periódica simples em fração?;Esquecer de simplificar a fração depois de colocar o período sobre 9, 99 ou 999.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> A primeira fração pode não ser a resposta final.
Qual é a armadilha ao transformar dízima periódica composta em fração?;Confundir período com anteperíodo e montar o denominador errado.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> Denominador tem 9 para o que repete e 0 para o que não repete.
Qual é a armadilha com dízima que tem parte inteira?;Ignorar a parte inteira ou transformar apenas a parte decimal.<br><br><i>Fonte: Aula Bônus 12 — Exercício de fixação</i><hr><b>BIZU:</b> Separe: parte inteira + parte periódica.
