Frente;Verso
A frase <b>Se não passo, então não estudo</b> equivale a quê?;<b>Se estudo, então passo</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> É a contrapositiva voltando.
A frase <b>Não estudo ou passo</b> equivale a quê?;<b>Se estudo, então passo</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> É a Regra do Neymar voltando.
Qual é o erro mais comum em equivalência com <b>ENTÃO</b>?;Confundir equivalência com negação. p → q equivale a ¬p ∨ q, mas sua negação é p ∧ ¬q.<br><br><i>Fonte: Equivalências e Negações Lógicas</i><hr><b>BIZU:</b> Equivaler não é negar.
Qual é o erro mais comum ao transformar <b>OU</b> em <b>ENTÃO</b>?;Não negar a primeira proposição. p ∨ q equivale a ¬p → q.<br><br><i>Fonte: Equivalências Lógicas</i><hr><b>BIZU:</b> OU para ENTÃO também usa Neymar.
Como transformar <b>p ∨ q</b> em uma forma equivalente com a segunda proposição como antecedente?;<b>¬q → p</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Como o OU é comutativo, p ∨ q também é q ∨ p, então vira ¬q → p.
Como transformar <b>não estudo ou passo</b> usando o outro lado como antecedente?;<b>Se não passo, então não estudo</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> A mesma frase pode virar a contrapositiva.
Quais são as três formas equivalentes de <b>p → q</b>?;<b>p → q</b>, <b>¬q → ¬p</b> e <b>¬p ∨ q</b>.<br><br><i>Fonte: Equivalências Lógicas</i><hr><b>BIZU:</b> Original, contrapositiva e Neymar.
Quais são as três formas equivalentes de <b>Se chove, então a rua molha</b>?;<b>Se chove, então a rua molha</b>, <b>se a rua não molha, então não chove</b> e <b>não chove ou a rua molha</b>.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Leia em três roupas até ficar automático.
O que a banca costuma cobrar em <b>equivalências lógicas</b>?;Ela costuma pedir uma frase equivalente a uma proposição dada, principalmente usando condicional, contrapositiva e transformação para “ou”.<br><br><i>Fonte: Equivalências Lógicas</i><hr><b>BIZU:</b> O campeão é p → q.
Qual é o roteiro para equivalência com <b>condicional</b>?;Se quiser manter o “então”, use contrapositiva. Se quiser transformar em “ou”, use Neymar.<br><br><i>Fonte: Equivalências Lógicas</i><hr><b>BIZU:</b> Então para então: contrapositiva. Então para ou: Neymar.
Qual é o roteiro para equivalência com <b>OU</b>?;Para transformar p ∨ q em condicional, negue a primeira proposição e mantenha a segunda: ¬p → q.<br><br><i>Fonte: Equivalências Lógicas</i><hr><b>BIZU:</b> OU para então também nega a primeira.
Como testar rapidamente se uma alternativa é equivalente?;Compare se ela tem o mesmo caso falso ou a mesma tabela-verdade da proposição original.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Mesmo comportamento em V e F, equivalência confirmada.
Qual é a defesa anti-erro em <b>equivalências lógicas</b>?;Não invente transformação. Para condicional, use apenas contrapositiva ou Neymar. Para OU virar ENTÃO, negue a primeira e mantenha a segunda.<br><br><i>Fonte: Equivalências Lógicas</i><hr><b>BIZU:</b> Regra decorada vence intuição.
