Frente;Verso
[QUESTÃO] Um número é tal que, se do seu quadrado subtrairmos o triplo do seu antecedente, obtemos 1. Qual é o número?;<b>1 ou 2</b>. Seja x o número. O antecedente é x - 1. Então x² - 3(x - 1) = 1. Logo, x² - 3x + 3 = 1, ou x² - 3x + 2 = 0. As raízes são 1 e 2.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Antecedente pede x - 1 dentro do parêntese.
Qual é a pegadinha da questão do <b>triplo do antecedente</b>?;Fazer x² - 3x - 1 em vez de x² - 3(x - 1). O triplo é do antecedente inteiro.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Triplo de x - 1 precisa de parênteses.
Como traduzir <b>há oito anos, o quadrado da minha idade</b>?;Se a idade atual é x, há oito anos a idade era x - 8, então o quadrado era (x - 8)².<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Idade passada entra com parênteses antes do quadrado.
Como traduzir <b>o décuplo da idade que terei daqui a doze anos</b>?;Se a idade atual é x, daqui a doze anos será x + 12, e o décuplo é 10(x + 12).<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Décuplo multiplica a idade futura inteira.
[QUESTÃO] Há oito anos, o quadrado da minha idade era igual ao décuplo da idade que terei daqui a doze anos. Qual é minha idade atual?;<b>28 anos</b>. Seja x a idade atual. Temos (x - 8)² = 10(x + 12). Expandindo, x² - 16x + 64 = 10x + 120. Logo, x² - 26x - 56 = 0. As raízes são 28 e -2. Idade válida é 28.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Idade negativa aparece como raiz algébrica, mas deve ser descartada.
Qual é a pegadinha da questão da <b>idade há oito anos</b>?;Elevar apenas x ao quadrado e depois subtrair 8. O correto é elevar a idade de oito anos atrás, isto é, (x - 8)².<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> O parêntese muda tudo.
Por que descartamos a raiz <b>-2</b> em problema de idade?;Porque idade atual não pode ser negativa no contexto do problema.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> A matemática dá raízes, o contexto escolhe as válidas.
Como montar a questão do <b>rádio de 280 reais comprado por um grupo</b>?;Se havia x rapazes, a quota inicial era 280/x. Com 3 desistentes, a nova quota ficou 280/(x - 3), aumentando 12 reais.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Menos pessoas aumenta a quota.
[QUESTÃO] Um rádio de 280 reais seria comprado por um grupo em partes iguais. Como 3 desistiram, a quota de cada um aumentou 12 reais. Quantos eram os rapazes?;<b>10</b>. Seja x o número inicial. A nova quota é 280/(x - 3) e a antiga é 280/x. Então 280/(x - 3) - 280/x = 12. Resolvendo, x² - 3x - 70 = 0. As raízes são 10 e -7. A resposta válida é 10.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Diferença entre nova e antiga quota é 12.
Por que a nova quota do rádio é maior que a antiga?;Porque o mesmo valor total foi dividido entre menos pessoas após a desistência de 3 rapazes.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Menos gente pagando, mais caro para cada um.
Qual é a equação da questão do <b>rádio</b>?;<b>280/(x - 3) - 280/x = 12</b>.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Aumento = quota nova menos quota antiga.
Qual é a pegadinha da questão do <b>rádio</b>?;Subtrair na ordem errada. Como a quota aumentou, devemos fazer nova quota menos quota antiga.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Aumentou significa nova maior que antiga.
Como resolver uma equação do 2º grau por <b>fatoração</b>?;Procure dois números cujo produto seja c e cuja soma seja b, quando a = 1. Depois escreva os fatores e iguale cada fator a zero.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Produto no termo independente, soma no coeficiente de x.
Quando a fatoração é mais rápida que Bhaskara?;Quando os coeficientes são pequenos e é fácil encontrar dois números que fecham soma e produto.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Números pequenos pedem fatoração.
Qual é o sinal das raízes quando o produto é <b>negativo</b>?;Se as raízes são reais, elas têm sinais opostos.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Produto negativo significa uma positiva e uma negativa.
Qual é o sinal das raízes quando o produto é <b>positivo</b>?;Se as raízes são reais, elas têm o mesmo sinal, ambas positivas ou ambas negativas.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Produto positivo indica sinais iguais.
Se o produto é positivo e a soma é positiva, como tendem a ser as raízes?;Ambas tendem a ser positivas, considerando raízes reais.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Produto positivo e soma positiva puxa duas positivas.
Se o produto é positivo e a soma é negativa, como tendem a ser as raízes?;Ambas tendem a ser negativas, considerando raízes reais.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Produto positivo e soma negativa puxa duas negativas.
Qual é o checklist para problemas com <b>equação do 2º grau</b>?;Defina a incógnita, traduza o enunciado, monte a equação, coloque tudo igual a zero, resolva as raízes, descarte raízes incompatíveis e responda o que foi pedido.<br><br><i>Fonte: Complemento didático autoral</i><hr><b>BIZU:</b> Raiz matemática precisa passar pelo filtro do contexto.
Qual é a defesa anti-erro em <b>equações do 2º grau</b>?;Não resolva mais do que a questão pede. Se pedir produto das raízes, use c/a. Se pedir raiz válida em problema real, descarte valor impossível como idade negativa ou número de pessoas negativo.<br><br><i>Fonte: Raciocínio Aritmético – Equação do 2º grau</i><hr><b>BIZU:</b> Faça a conta certa e responda a pergunta exata.
