Frente;Verso
O perdão judicial depende de aceitação do réu?;<font color="#ff4444"><b>Não.</b></font> O perdão judicial é ato jurisdicional previsto em lei e não depende de aceitação do réu, diferentemente do perdão do ofendido.<br><br><i>Fonte: Art. 107, IX do CP</i><hr><b>BIZU:</b> Quem precisa de aceite é o perdão do ofendido.
O perdão judicial depende de provocação da vítima?;<font color="#ff4444"><b>Não.</b></font> O perdão judicial decorre da lei e da análise judicial do caso, não da vontade da vítima.<br><br><i>Fonte: Art. 107, IX do CP</i><hr><b>BIZU:</b> Perdão judicial é instituto penal legal, não acordo com a vítima.
Qual é a diferença entre perdão judicial e indulto?;Perdão judicial é concedido pelo juiz nos casos previstos em lei e declara extinta a punibilidade. Indulto é ato coletivo do Presidente da República por decreto e atinge a execução da pena.<br><br><i>Fonte: Art. 107, II e IX do CP</i><hr><b>BIZU:</b> Perdão judicial = juiz. Indulto = Presidente.
Qual é a diferença entre perdão judicial e anistia?;Perdão judicial é decisão do juiz em casos legais específicos. Anistia é lei do Congresso que atinge a punibilidade do fato criminoso.<br><br><i>Fonte: Art. 107, II e IX do CP</i><hr><b>BIZU:</b> Perdão judicial é casuístico. Anistia é político-legislativa.
Qual é a pegadinha sobre perdão judicial em prova?;A pegadinha é afirmar que o juiz pode concedê-lo sempre que achar a pena desnecessária. Na verdade, o perdão judicial exige previsão legal.<br><br><i>Fonte: Art. 107, IX do CP</i><hr><b>BIZU:</b> Sem previsão legal, sem perdão judicial.
Se uma questão disser que perdão judicial é sentença condenatória com efeitos de reincidência, está correta?;<font color="#ff4444"><b>Não.</b></font> A sentença concessiva do perdão judicial é declaratória da extinção da punibilidade e não gera reincidência.<br><br><i>Fonte: Art. 120 do CP e Súmula 18 do STJ</i><hr><b>BIZU:</b> Perdão judicial não condena para reincidir.
Se uma questão disser que o perdão judicial pode ser aplicado ao peculato mediante erro de outrem sem previsão legal, está correta?;<font color="#ff4444"><b>Não.</b></font> Não há previsão legal de perdão judicial para peculato mediante erro de outrem, segundo o comentário do material.<br><br><i>Fonte: Questão comentada sobre causas extintivas</i><hr><b>BIZU:</b> Perdão judicial exige previsão específica. Não invente hipótese.
O que é <b>retratação do agente</b>?;<b>Retratação</b> é o ato pelo qual o agente volta atrás, desmente ou corrige a imputação ou declaração falsa, extinguindo a punibilidade quando a lei admitir.<br><br><i>Fonte: Art. 107, VI do CP</i><hr><b>BIZU:</b> Retratar é voltar atrás de modo juridicamente eficaz.
Qual inciso do art. 107 do CP trata da retratação?;A retratação do agente está no art. 107, VI do CP, nos casos em que a lei a admite.<br><br><i>Fonte: Art. 107, VI do CP</i><hr><b>BIZU:</b> Inciso VI = retratação legalmente admitida.
A retratação extingue a punibilidade em qualquer crime?;<font color="#ff4444"><b>Não.</b></font> A retratação só extingue a punibilidade nos casos em que a lei expressamente admite.<br><br><i>Fonte: Art. 107, VI do CP</i><hr><b>BIZU:</b> Retratação também precisa de porta legal.
Em quais crimes contra a honra a retratação pode extinguir a punibilidade?;A retratação pode extinguir a punibilidade nos crimes de <b>calúnia</b> e <b>difamação</b>, se feita antes da sentença e de forma cabal.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Calúnia e difamação admitem retratação. Injúria não entra nessa regra geral.
A retratação prevista no art. 143 do CP se aplica à injúria?;<font color="#ff4444"><b>Não.</b></font> O art. 143 trata de retratação cabal da calúnia ou da difamação, não da injúria.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Ca Di sim. Injúria não.
Qual é o prazo para retratação na calúnia e na difamação?;A retratação deve ocorrer <b>antes da sentença</b>.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Retratação nos crimes contra a honra tem relógio: antes da sentença.
Como deve ser a retratação na calúnia e na difamação?;A retratação deve ser <b>cabal</b>, isto é, clara, completa e inequívoca.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Retratação meia-boca não salva.
O que significa retratação <b>cabal</b>?;Significa retratação plena, clara e suficiente para desfazer a imputação ofensiva feita pelo agente.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Cabal = sem dúvida, sem ambiguidade, sem joguinho.
Qual é o efeito da retratação cabal na calúnia ou difamação?;O querelado que se retrata cabalmente antes da sentença fica isento de pena, extinguindo-se a punibilidade.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Retratou corretamente antes da sentença, corta a punibilidade.
Por que a retratação não se aplica genericamente à injúria?;Porque a injúria ofende a dignidade ou decoro da vítima, sem imputar fato determinado cuja falsidade possa ser desfeita por retratação nos moldes do art. 143.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Calúnia e difamação imputam fato. Injúria atinge qualidade, dignidade ou decoro.
Qual é a diferença entre calúnia, difamação e injúria para fins de retratação?;Calúnia e difamação admitem retratação cabal antes da sentença. Injúria não é abrangida pela regra geral do art. 143.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Para retratação, memorize: <font color="#ffeb3b">CaDi sim, In não</font>.
O que é a palavra-gatilho <b>CaDi sim, In não</b>?;É o mnemônico para lembrar que calúnia e difamação admitem retratação no art. 143, mas injúria não.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> CaDi = calúnia e difamação. In = injúria.
A retratação em calúnia e difamação depende de aceitação do ofendido?;Em regra, não se trata de perdão do ofendido, mas de retratação legal cabal do agente antes da sentença, apta a isentar de pena.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Não confunda retratação com perdão do ofendido.
Qual é a diferença entre retratação e perdão do ofendido?;Retratação é ato do agente que volta atrás nos casos legais. Perdão do ofendido é ato da vítima em ação privada e depende de aceitação do querelado.<br><br><i>Fonte: Art. 107, V e VI do CP</i><hr><b>BIZU:</b> Retratação vem do autor. Perdão do ofendido vem da vítima.
Qual é a diferença entre retratação e renúncia?;Retratação é ato do agente que se corrige nos casos legais. Renúncia é ato do ofendido que abre mão do direito de queixa antes da ação privada.<br><br><i>Fonte: Art. 107, V e VI do CP</i><hr><b>BIZU:</b> Retratação é do agente. Renúncia é do ofendido.
A retratação no falso testemunho ou falsa perícia extingue a punibilidade?;<b>Sim.</b> O fato deixa de ser punível se, antes da sentença no processo em que ocorreu o ilícito, o agente se retrata ou declara a verdade.<br><br><i>Fonte: Art. 342, §2º do CP</i><hr><b>BIZU:</b> Falso testemunho permite conserto, mas tem prazo e processo certos.
Qual é o prazo da retratação no falso testemunho ou falsa perícia?;A retratação deve ocorrer <b>antes da sentença no processo em que ocorreu o ilícito</b>.<br><br><i>Fonte: Art. 342, §2º do CP</i><hr><b>BIZU:</b> Não é antes da sentença do processo pelo falso. É antes da sentença do processo onde ocorreu o falso.
Qual é a grande pegadinha da retratação no falso testemunho?;A pegadinha é achar que a retratação deve ocorrer antes da sentença do processo criminal por falso testemunho. Na verdade, deve ocorrer antes da sentença no processo em que ocorreu o ilícito.<br><br><i>Fonte: Art. 342, §2º do CP</i><hr><b>BIZU:</b> Processo certo: aquele onde a mentira foi dita.
No falso testemunho, o agente precisa apenas pedir desculpas?;<font color="#ff4444"><b>Não.</b></font> Ele deve se retratar ou declarar a verdade, corrigindo substancialmente a falsidade.<br><br><i>Fonte: Art. 342, §2º do CP</i><hr><b>BIZU:</b> Pedido de desculpas não basta. Tem que corrigir a verdade.
A retratação no falso testemunho pode ocorrer depois da sentença no processo em que ocorreu o ilícito?;<font color="#ff4444"><b>Não.</b></font> A retratação ou declaração da verdade deve ocorrer antes da sentença no processo em que ocorreu o ilícito.<br><br><i>Fonte: Art. 342, §2º do CP</i><hr><b>BIZU:</b> Passou a sentença do processo-base, perdeu a chance.
A retratação na calúnia e difamação tem o mesmo marco da retratação no falso testemunho?;<font color="#ff4444"><b>Não exatamente.</b></font> Na calúnia e difamação, fala-se em antes da sentença. No falso testemunho, a lei especifica antes da sentença no processo em que ocorreu o ilícito.<br><br><i>Fonte: Art. 143 e art. 342, §2º do CP</i><hr><b>BIZU:</b> Falso testemunho tem detalhe de processo-base.
Qual é a diferença entre retratação nos crimes contra a honra e no falso testemunho?;Nos crimes contra a honra, a retratação cabal atinge calúnia e difamação antes da sentença. No falso testemunho ou falsa perícia, o agente deve se retratar ou declarar a verdade antes da sentença no processo em que ocorreu o ilícito.<br><br><i>Fonte: Art. 143 e art. 342, §2º do CP</i><hr><b>BIZU:</b> Honra = calúnia e difamação. Falso = verdade antes da sentença do processo-base.
A retratação é causa genérica ou condicionada à previsão legal?;É causa condicionada à previsão legal. O art. 107, VI deixa claro que a retratação só extingue a punibilidade nos casos em que a lei a admite.<br><br><i>Fonte: Art. 107, VI do CP</i><hr><b>BIZU:</b> Retratação sem previsão legal não extingue nada.
Qual é a principal pegadinha sobre retratação?;A principal pegadinha é afirmar que todo arrependimento posterior extingue a punibilidade. Na verdade, só há extinção se a lei admitir retratação com esse efeito.<br><br><i>Fonte: Art. 107, VI do CP</i><hr><b>BIZU:</b> Arrependimento moral não é retratação legal.
Qual é a diferença entre retratação e arrependimento posterior?;Retratação é voltar atrás em declaração ou imputação nos casos legais, extinguindo a punibilidade. Arrependimento posterior é causa geral de diminuição de pena quando há reparação do dano em crimes sem violência ou grave ameaça, antes do recebimento da denúncia ou queixa.<br><br><i>Fonte: Art. 107, VI e art. 16 do CP</i><hr><b>BIZU:</b> Retratação extingue em casos legais. Arrependimento posterior reduz pena.
Qual é a diferença entre retratação e desistência voluntária?;Retratação corrige declaração ou imputação já feita em hipóteses legais. Desistência voluntária ocorre quando o agente abandona a execução do crime antes da consumação, respondendo pelos atos já praticados.<br><br><i>Fonte: Art. 107, VI e art. 15 do CP</i><hr><b>BIZU:</b> Retratação é fala ou declaração. Desistência é parar a execução.
Qual é a diferença entre retratação e arrependimento eficaz?;Retratação corrige declaração ou imputação nos casos legais. Arrependimento eficaz ocorre quando o agente impede a produção do resultado após já ter praticado os atos executórios.<br><br><i>Fonte: Art. 107, VI e art. 15 do CP</i><hr><b>BIZU:</b> Retratação corrige palavra. Arrependimento eficaz impede resultado.
Qual é a relação entre retratação e crimes contra a honra?;Nos crimes contra a honra, a retratação é relevante para calúnia e difamação, desde que seja cabal e anterior à sentença.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> Honra + retratação = pense em calúnia e difamação.
Qual é a relação entre retratação e crimes contra a administração da justiça?;No falso testemunho ou falsa perícia, a retratação ou declaração da verdade antes da sentença do processo em que ocorreu o ilícito faz o fato deixar de ser punível.<br><br><i>Fonte: Art. 342, §2º do CP</i><hr><b>BIZU:</b> Mentiu em juízo, ainda há uma janela para corrigir antes da sentença do processo-base.
Qual é a diferença entre <b>isenção de pena</b> no art. 143 e <b>fato deixa de ser punível</b> no art. 342, §2º?;Ambas produzem efeito de extinção da punibilidade nas hipóteses legais, mas usam redações diferentes: o art. 143 fala em ficar isento de pena, e o art. 342, §2º fala que o fato deixa de ser punível.<br><br><i>Fonte: Art. 143 e art. 342, §2º do CP</i><hr><b>BIZU:</b> Linguagem diferente, efeito extintivo semelhante.
A retratação em calúnia contra os mortos pode extinguir a punibilidade?;<b>Sim, se preenchidos os requisitos legais.</b> A retratação cabal do querelado antes da sentença, em calúnia ou difamação, pode extinguir a punibilidade.<br><br><i>Fonte: Art. 143 do CP</i><hr><b>BIZU:</b> A pegadinha não é o morto. A pegadinha é saber se é calúnia ou difamação e se houve retratação cabal.
Qual é uma causa específica de extinção da punibilidade no <b>peculato culposo</b>?;No peculato culposo, a reparação do dano antes da sentença irrecorrível extingue a punibilidade.<br><br><i>Fonte: Art. 312, §3º do CP</i><hr><b>BIZU:</b> Peculato culposo tem regra própria: reparou antes da sentença irrecorrível, extingue.
Se a reparação do dano no peculato culposo ocorre depois da sentença irrecorrível, extingue a punibilidade?;<font color="#ff4444"><b>Não.</b></font> Se a reparação ocorre depois da sentença irrecorrível, reduz a pena pela metade, mas não extingue a punibilidade.<br><br><i>Fonte: Art. 312, §3º do CP</i><hr><b>BIZU:</b> Antes extingue. Depois reduz metade.
Qual é o marco decisivo para reparação do dano no peculato culposo extinguir a punibilidade?;O marco é a <b>sentença irrecorrível</b>. A reparação deve ocorrer antes dela.<br><br><i>Fonte: Art. 312, §3º do CP</i><hr><b>BIZU:</b> Peculato culposo: antes da sentença irrecorrível é extinção, depois é metade.
Qual é a diferença entre reparação no peculato culposo antes e depois da sentença irrecorrível?;Antes da sentença irrecorrível, a reparação extingue a punibilidade. Depois da sentença irrecorrível, a reparação reduz a pena pela metade.<br><br><i>Fonte: Art. 312, §3º do CP</i><hr><b>BIZU:</b> Mnemônico: <font color="#ffeb3b">Antes extingue, depois divide</font>.
A reparação do dano posterior à sentença irrecorrível no peculato culposo é causa extintiva da punibilidade?;<font color="#ff4444"><b>Não.</b></font> Após a sentença irrecorrível, a reparação apenas reduz a pena pela metade.<br><br><i>Fonte: Art. 312, §3º do CP</i><hr><b>BIZU:</b> Essa é pegadinha clássica de alternativa errada.
Qual é uma causa específica de extinção da punibilidade na apropriação indébita previdenciária?;Na apropriação indébita previdenciária, extingue-se a punibilidade se o agente declara, confessa e paga espontaneamente as contribuições, valores ou importâncias devidas antes do início da ação fiscal.<br><br><i>Fonte: Art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Previdenciária exige pacote: declarar, confessar e pagar antes da ação fiscal.
Qual é o marco temporal da causa extintiva na apropriação indébita previdenciária?;O pagamento espontâneo, com declaração e confissão, deve ocorrer <b>antes do início da ação fiscal</b>.<br><br><i>Fonte: Art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Ação fiscal começou, essa porta específica se fecha.
Quais verbos devem ser lembrados na apropriação indébita previdenciária para extinção da punibilidade?;Devem ser lembrados os verbos <b>declarar</b>, <b>confessar</b> e <b>pagar</b> espontaneamente.<br><br><i>Fonte: Art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Mnemônico: <font color="#ffeb3b">De Co Pa</font>, declarar, confessar e pagar.
A apropriação indébita previdenciária admite perdão judicial como regra do art. 107, IX?;<font color="#ff4444"><b>Não é essa a lógica destacada.</b></font> O material aponta causa específica de extinção pela declaração, confissão e pagamento antes da ação fiscal, não perdão judicial genérico.<br><br><i>Fonte: Art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Não chame todo benefício de perdão judicial. Use o nome certo.
Causas de extinção da punibilidade existem apenas no art. 107 do CP?;<font color="#ff4444"><b>Não.</b></font> O art. 107 traz hipóteses genéricas, mas há causas específicas em outros dispositivos, como peculato culposo e apropriação indébita previdenciária.<br><br><i>Fonte: Art. 107, art. 312, §3º e art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Art. 107 é a base, mas não é o universo inteiro.
Qual é a diferença entre causa genérica e causa específica de extinção da punibilidade?;Causa genérica pode se aplicar amplamente conforme o art. 107. Causa específica se aplica apenas a determinados crimes ou situações previstas em dispositivos próprios.<br><br><i>Fonte: Causas de extinção da punibilidade</i><hr><b>BIZU:</b> Genérica é avenida. Específica é porta de crime determinado.
Qual exemplo de causa específica aparece no peculato culposo?;A reparação do dano antes da sentença irrecorrível extingue a punibilidade no peculato culposo.<br><br><i>Fonte: Art. 312, §3º do CP</i><hr><b>BIZU:</b> Peculato culposo tem prêmio máximo para reparação tempestiva.
Qual exemplo de causa específica aparece na apropriação indébita previdenciária?;A declaração, confissão e pagamento espontâneo antes do início da ação fiscal extinguem a punibilidade.<br><br><i>Fonte: Art. 168-A, §2º do CP</i><hr><b>BIZU:</b> De Co Pa antes da ação fiscal.
Como diferenciar perdão judicial de causa específica de extinção por reparação ou pagamento?;Perdão judicial depende de decisão judicial em casos legais específicos. Reparação ou pagamento extinguem a punibilidade quando a própria lei do tipo penal prevê esse efeito.<br><br><i>Fonte: Art. 107, IX, art. 312, §3º e art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Nem toda extinção por comportamento posterior é perdão judicial.
Qual é a ponte entre perdão judicial e prescrição punitiva quanto aos efeitos condenatórios?;Ambos podem impedir a subsistência de efeitos condenatórios, mas por fundamentos diferentes: a prescrição punitiva extingue a pretensão de condenar, e o perdão judicial declara extinta a punibilidade sem efeito condenatório.<br><br><i>Fonte: Súmula 18 do STJ e prescrição punitiva</i><hr><b>BIZU:</b> Caminhos diferentes, resultado semelhante quanto à ausência de condenação eficaz.
Qual é a ponte entre perdão judicial e anistia quanto à reincidência?;Tanto o perdão judicial quanto a anistia impedem que aquela decisão ou condenação gere reincidência, mas o perdão judicial decorre de sentença em caso legal, enquanto a anistia decorre de lei.<br><br><i>Fonte: Art. 120 do CP e anistia</i><hr><b>BIZU:</b> Um é juiz, outro é Congresso, ambos bloqueiam reincidência naquele contexto.
Qual é a ponte entre retratação e abolitio criminis?;Ambas podem extinguir a punibilidade, mas a retratação depende de ato do agente em casos legais, enquanto a abolitio decorre de lei posterior que deixa de considerar o fato criminoso.<br><br><i>Fonte: Art. 107, III e VI do CP</i><hr><b>BIZU:</b> Retratação é comportamento do agente. Abolitio é mudança da lei.
Qual é a ponte entre retratação e decadência?;Retratação é ato do agente que volta atrás nos casos legais. Decadência é perda do prazo pelo ofendido para queixa ou representação.<br><br><i>Fonte: Art. 107, IV e VI do CP</i><hr><b>BIZU:</b> Retratação é do autor do fato. Decadência é do titular da provocação.
Qual é o mapa final das causas do art. 107 estudadas?;Morte do agente, anistia, graça, indulto, abolitio criminis, prescrição, decadência, perempção, renúncia, perdão do ofendido, retratação e perdão judicial.<br><br><i>Fonte: Art. 107 do CP</i><hr><b>BIZU:</b> Art. 107 é a prateleira das causas gerais de extinção da punibilidade.
Qual é o mnemônico geral para lembrar as causas do art. 107 do CP?;<font color="#ffeb3b"><b>MAPA PRE RE PE RE PER</b></font>: morte, anistia, graça ou indulto, abolitio, prescrição, decadência, perempção, renúncia, perdão do ofendido, retratação e perdão judicial.<br><br><i>Fonte: Art. 107 do CP</i><hr><b>BIZU:</b> O mnemônico é feio de propósito, para forçar repetição.
Qual é a principal diferença entre perdão judicial e retratação?;Perdão judicial é decisão do juiz nos casos previstos em lei. Retratação é ato do agente que se corrige, também apenas nos casos em que a lei admite.<br><br><i>Fonte: Art. 107, VI e IX do CP</i><hr><b>BIZU:</b> Perdão judicial vem do juiz. Retratação vem do agente.
Qual é a principal diferença entre retratação e perdão do ofendido?;Retratação vem do agente e independe de perdão da vítima. Perdão do ofendido vem da vítima e, depois da queixa, depende de aceitação do querelado.<br><br><i>Fonte: Art. 107, V e VI do CP</i><hr><b>BIZU:</b> Quem age muda tudo: agente retrata, vítima perdoa.
Qual é a principal diferença entre perdão judicial e perdão do ofendido?;Perdão judicial é concedido pelo juiz nos casos previstos em lei. Perdão do ofendido é concedido pela vítima na ação penal privada e exige aceitação do querelado.<br><br><i>Fonte: Art. 107, V e IX do CP</i><hr><b>BIZU:</b> Judicial não precisa aceite. Ofendido precisa.
Qual é a principal pegadinha entre perdão judicial, perdão do ofendido e indulto?;A pegadinha é tratar todos como “perdão” igual. Perdão judicial é do juiz, perdão do ofendido é da vítima e indulto é do Presidente da República.<br><br><i>Fonte: Art. 107, II, V e IX do CP</i><hr><b>BIZU:</b> Mesmo nome popular, donos diferentes.
Qual é a frase de ouro sobre perdão judicial?;<font color="#ffeb3b"><b>Perdão judicial só existe quando a lei permite, é declaratório e não gera reincidência.</b></font><br><br><i>Fonte: Art. 107, IX, art. 120 do CP e Súmula 18 do STJ</i><hr><b>BIZU:</b> Lei, declaração, sem reincidência.
Qual é a frase de ouro sobre retratação?;<font color="#ffeb3b"><b>Retratação só extingue punibilidade quando a lei admite e dentro do prazo legal.</b></font><br><br><i>Fonte: Art. 107, VI, art. 143 e art. 342, §2º do CP</i><hr><b>BIZU:</b> Não basta se arrepender. Tem que retratar do jeito certo, no tempo certo.
Qual é o grande resumo do Bloco 12?;Perdão judicial é causa legal de extinção concedida pelo juiz, declaratória e sem reincidência. Retratação é causa legal dependente de ato do agente, cabível em hipóteses como calúnia, difamação, falso testemunho e falsa perícia. Também há causas específicas fora do art. 107, como reparação no peculato culposo e pagamento na apropriação indébita previdenciária.<br><br><i>Fonte: Art. 107, VI e IX, art. 120, art. 143, art. 342, §2º, art. 312, §3º e art. 168-A, §2º do CP</i><hr><b>BIZU:</b> Fechamento: juiz perdoa quando a lei deixa, agente retrata quando a lei deixa, e alguns crimes têm portas próprias de extinção.
