Frente;Verso
Qual é a pena do feminicídio?;A pena é de reclusão de <font color="#ffeb3b">20 a 40 anos</font>.<br><br><i>Fonte: Código Penal, art. 121-A</i><hr><b>BIZU:</b> Feminicídio tem pena-base elevada: 20 a 40.
Quando se considera que há razões da condição do sexo feminino no feminicídio?;Quando o crime envolve <b>violência doméstica e familiar</b> ou <b>menosprezo ou discriminação à condição de mulher</b>.<br><br><i>Fonte: Código Penal, art. 121-A, § 1º</i><hr><b>BIZU:</b> Duas portas: violência doméstica ou menosprezo/discriminação.
As circunstâncias pessoais elementares do feminicídio comunicam-se ao coautor ou partícipe?;<b>Sim.</b> Comunicam-se ao coautor ou partícipe as circunstâncias pessoais elementares do crime previstas no § 1º do art. 121-A.<br><br><i>Fonte: Código Penal, art. 121-A, § 3º</i><hr><b>BIZU:</b> Aqui a lei resolveu a ponte da coautoria: elementar comunica.
O que é <b>vicaricídio</b>?;É matar descendente, ascendente, dependente, enteado ou pessoa sob guarda ou responsabilidade direta da mulher, com o fim específico de causar-lhe sofrimento, punição ou controle, no contexto de violência doméstica e familiar.<br><br><i>Fonte: Código Penal, art. 121-B</i><hr><b>BIZU:</b> Vicaricídio é violência indireta contra a mulher: mata-se alguém ligado a ela para atingi-la.
Qual é o elemento subjetivo especial do vicaricídio?;O fim específico de causar à mulher <b>sofrimento</b>, <b>punição</b> ou <b>controle</b>, no contexto de violência doméstica e familiar.<br><br><i>Fonte: Código Penal, art. 121-B</i><hr><b>BIZU:</b> Sem esse fim específico, cuidado: pode haver homicídio, mas não necessariamente vicaricídio.
Qual é a pena do vicaricídio?;A pena é de reclusão de <font color="#ffeb3b">20 a 40 anos</font>.<br><br><i>Fonte: Código Penal, art. 121-B</i><hr><b>BIZU:</b> Vicaricídio acompanha a gravidade do feminicídio: 20 a 40.
Quais causas de aumento aparecem no vicaricídio?;A pena aumenta de <font color="#ffeb3b">1/3 até a metade</font> se o crime for praticado na presença da mulher, contra criança, adolescente, idoso ou pessoa com deficiência, ou em descumprimento de medida protetiva.<br><br><i>Fonte: Código Penal, art. 121-B, parágrafo único</i><hr><b>BIZU:</b> Presença, vulnerável ou medida protetiva aumentam.
O <b>roubo simples</b> é crime hediondo?;<font color="#ff4444"><b>Não.</b></font> O roubo simples não é hediondo. A hediondez depende das modalidades expressamente previstas na Lei nº 8.072/90.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II</i><hr><b>BIZU:</b> Roubo só entra no rol com qualificadores ou circunstâncias específicas.
Quais roubos são hediondos segundo a Lei nº 8.072/90?;São hediondos o roubo com restrição da liberdade da vítima, com emprego de arma de fogo, com arma de fogo de uso proibido ou restrito, e o roubo qualificado por lesão corporal grave ou morte.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II</i><hr><b>BIZU:</b> Roubos hediondos: liberdade presa, fogo, fogo proibido ou restrito, lesão grave, morte.
O roubo com <b>restrição da liberdade da vítima</b> é hediondo?;<b>Sim.</b> O roubo circunstanciado pela restrição de liberdade da vítima é crime hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II, a</i><hr><b>BIZU:</b> Se o ladrão mantém a vítima em seu poder, acende alerta hediondo.
O roubo com <b>arma de fogo</b> é hediondo?;<b>Sim.</b> O roubo circunstanciado pelo emprego de arma de fogo é crime hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II, b</i><hr><b>BIZU:</b> Arma de fogo puxa o roubo para a lista.
Roubo com <b>arma branca</b> é hediondo pelo simples emprego da faca?;<font color="#ff4444"><b>Não.</b></font> A Lei nº 8.072/90 menciona arma de fogo. A arma branca, por si só, não torna o roubo hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II</i><hr><b>BIZU:</b> Faca não é fogo. Essa é pegadinha de prova.
O <b>latrocínio</b> é crime hediondo?;<b>Sim.</b> O roubo qualificado pelo resultado morte é hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II, c, Código Penal, art. 157, § 3º</i><hr><b>BIZU:</b> Latrocínio é roubo com morte. Está no núcleo mais cobrado.
O roubo qualificado por <b>lesão corporal grave</b> é hediondo?;<b>Sim.</b> O roubo qualificado pelo resultado lesão corporal grave é crime hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, II, c</i><hr><b>BIZU:</b> Roubo com lesão grave entrou junto com roubo com morte.
A <b>extorsão simples</b> é crime hediondo?;<font color="#ff4444"><b>Não.</b></font> A extorsão simples do caput do art. 158 não é hedionda. A hediondez depende de restrição da liberdade, lesão corporal ou morte.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, III</i><hr><b>BIZU:</b> Extorsão simples fica fora. Extorsão agravada entra.
Quando a <b>extorsão</b> é hedionda?;Quando for qualificada pela restrição da liberdade da vítima, pela ocorrência de lesão corporal ou pela morte.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, III</i><hr><b>BIZU:</b> Extorsão hedionda tem um plus de gravidade.
A <b>extorsão mediante sequestro</b> é hedionda apenas se qualificada?;<font color="#ff4444"><b>Não.</b></font> A extorsão mediante sequestro é hedionda tanto na forma simples quanto nas formas qualificadas.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, IV</i><hr><b>BIZU:</b> Art. 159 entrou inteiro: caput e qualificadas.
Quais qualificadoras aparecem na extorsão mediante sequestro do art. 159?;Duração superior a <font color="#ffeb3b">24 horas</font>, vítima menor de 18 ou maior de 60, crime cometido por bando ou quadrilha, lesão corporal grave, ou morte.<br><br><i>Fonte: Código Penal, art. 159, §§ 1º, 2º e 3º</i><hr><b>BIZU:</b> Extorsão mediante sequestro já é hedionda no caput. As qualificadoras agravam a pena.
O <b>estupro simples</b> é crime hediondo?;<b>Sim.</b> Qualquer modalidade de estupro prevista no art. 213, caput e §§ 1º e 2º, é crime hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, V</i><hr><b>BIZU:</b> Estupro entrou inteiro: simples e qualificado.
O <b>estupro qualificado pelo resultado morte</b> é hediondo?;<b>Sim.</b> O estupro é hediondo tanto no caput quanto nas formas qualificadas por lesão grave ou morte.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, V, Código Penal, art. 213</i><hr><b>BIZU:</b> Se o estupro simples já é hediondo, o qualificado também é.
O <b>estupro de vulnerável</b> depende do não consentimento real da vítima?;<font color="#ff4444"><b>Não.</b></font> A lei estabelece que as penas se aplicam independentemente do consentimento da vítima ou de relações sexuais anteriores.<br><br><i>Fonte: Código Penal, art. 217-A, § 5º</i><hr><b>BIZU:</b> Vulnerável não valida consentimento. O consentimento é juridicamente irrelevante.
O <b>estupro de vulnerável</b> é hediondo em quais formas?;É hediondo no caput e nos §§ 1º, 2º, 3º e 4º do art. 217-A do Código Penal, conforme a Lei nº 8.072/90.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, VI</i><hr><b>BIZU:</b> Estupro de vulnerável entrou completo no rol.
Quando a <b>epidemia</b> é hedionda?;A epidemia é hedionda quando resulta morte.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, VII, Código Penal, art. 267, § 1º</i><hr><b>BIZU:</b> Epidemia + morte = hedionda.
A <b>epidemia culposa</b> com resultado morte é hedionda?;<font color="#ff4444"><b>Não.</b></font> O material ressalta que o crime culposo de epidemia não é considerado hediondo, ainda que provoque morte.<br><br><i>Fonte: Código Penal, art. 267, § 2º, explicação do PDF</i><hr><b>BIZU:</b> Epidemia hedionda é a do § 1º. Cuidado com a culposa.
A transmissão dolosa de HIV é atualmente crime hediondo segundo o material?;<font color="#ff4444"><b>Não.</b></font> O material afirma que a transmissão dolosa do vírus HIV não é atualmente considerada crime hediondo, embora exista discussão legislativa.<br><br><i>Fonte: Explicação do PDF sobre epidemia</i><hr><b>BIZU:</b> Discussão ou projeto de lei não é rol vigente.
Qual crime do art. 273 do Código Penal é hediondo?;A falsificação, corrupção, adulteração ou alteração de produto destinado a fins terapêuticos ou medicinais.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, VII-B, Código Penal, art. 273</i><hr><b>BIZU:</b> Produto medicinal falso entra por perigo coletivo.
Quais produtos entram no alcance do art. 273 segundo o material?;Medicamentos, matérias-primas, insumos farmacêuticos, cosméticos, saneantes e produtos de uso em diagnóstico.<br><br><i>Fonte: Código Penal, art. 273, § 1º-A</i><hr><b>BIZU:</b> Não pense só em remédio. O rol inclui cosméticos, saneantes e diagnóstico.
A falsificação culposa de medicamento é hedionda?;<font color="#ff4444"><b>Não.</b></font> O material destaca que a falsificação culposa de medicamento não é considerada hedionda, seja simples ou qualificada.<br><br><i>Fonte: Código Penal, art. 273, § 2º, explicação do PDF</i><hr><b>BIZU:</b> Art. 273 hediondo é a figura dolosa indicada na lei.
O crime de falsificação de alimento do art. 272 do Código Penal é hediondo?;<font color="#ff4444"><b>Não.</b></font> Houve tentativa legislativa de inclusão, mas o dispositivo foi vetado.<br><br><i>Fonte: Explicação do PDF sobre art. 273 e veto ao art. 272</i><hr><b>BIZU:</b> Medicinal entra. Alimentício foi vetado.
O <b>genocídio</b> é crime hediondo?;<b>Sim.</b> O genocídio previsto nos arts. 1º, 2º e 3º da Lei nº 2.889/1956 é considerado hediondo.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, parágrafo único, I</i><hr><b>BIZU:</b> Genocídio está no parágrafo único da Lei de Crimes Hediondos.
Qual é o elemento subjetivo do genocídio?;A intenção de destruir, no todo ou em parte, grupo nacional, étnico, racial ou religioso.<br><br><i>Fonte: Lei nº 2.889/1956, art. 1º</i><hr><b>BIZU:</b> Genocídio exige intenção contra grupo protegido.
O favorecimento da prostituição ou exploração sexual de criança, adolescente ou vulnerável é hediondo?;<b>Sim.</b> O crime do art. 218-B do Código Penal está no rol de crimes hediondos.<br><br><i>Fonte: Lei nº 8.072/90, art. 1º, VIII</i><hr><b>BIZU:</b> Exploração sexual de criança, adolescente ou vulnerável é etiqueta hedionda.
Qual é o núcleo do crime do art. 218-B do Código Penal?;Submeter, induzir ou atrair à prostituição ou outra forma de exploração sexual menor de 18 anos ou pessoa vulnerável, bem como facilitar, impedir ou dificultar que a abandone.<br><br><i>Fonte: Código Penal, art. 218-B</i><hr><b>BIZU:</b> Verbos centrais: submeter, induzir, atrair, facilitar, impedir saída.
