Frente;Verso
O que a Lei de Abuso de Autoridade alterou no art. 10, segundo o material?;O material aponta que houve inclusão da conduta de promover escuta ambiental e previsão de punição da autoridade judicial que determina a medida com objetivo não autorizado em lei.<br><br><i>Fonte: Comentário do PDF sobre art. 10 da Lei nº 9.296/96</i><hr><b>BIZU:</b> O foco foi fechar a porta para escutas ambientais ilegais e finalidade judicial desviada.
O que criminaliza o art. 10-A da Lei nº 9.296/96?;Criminaliza realizar captação ambiental de sinais eletromagnéticos, ópticos ou acústicos para investigação ou instrução criminal sem autorização judicial, quando esta for exigida.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A</i><hr><b>BIZU:</b> Captação ambiental sem juiz, quando juiz era necessário, vira crime.
Qual é a pena do crime do art. 10-A da Lei nº 9.296/96?;A pena é de reclusão de <font color="#ffeb3b">2 a 4 anos</font> e multa.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A</i><hr><b>BIZU:</b> Art. 10-A também é 2 a 4 e multa.
Há crime se a captação ambiental é realizada por um dos interlocutores?;<font color="#ff4444"><b>Não.</b></font> O art. 10-A, § 1º, afirma que não há crime se a captação é realizada por um dos interlocutores.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A, § 1º</i><hr><b>BIZU:</b> Interlocutor gravando a própria conversa não comete esse crime.
Qual é a diferença entre captação ambiental por terceiro e por um dos interlocutores?;A captação por terceiro para investigação ou instrução criminal exige autorização judicial quando legalmente necessária. A captação por um dos interlocutores não configura o crime do art. 10-A.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A, § 1º</i><hr><b>BIZU:</b> Terceiro precisa de juiz. Interlocutor não comete crime por gravar a própria conversa.
Quando a pena do art. 10-A é aplicada em dobro ao funcionário público?;Quando o funcionário público descumpre determinação de sigilo das investigações que envolvam captação ambiental ou revela o conteúdo das gravações enquanto mantido o sigilo judicial.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A, § 2º</i><hr><b>BIZU:</b> Funcionário público que quebra sigilo paga dobrado.
Qual é a ponte entre sigilo e crime do funcionário público no art. 10-A?;O sigilo protege a eficácia da investigação e a intimidade. Por isso, o funcionário pú<b>lico que descumpre o sigilo ou revela gravações so</b> sigilo judicial sofre pena em dobro.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A, § 2º</i><hr><b>BIZU:</b> Quem tem dever institucional de sigilo responde mais gravemente.
Compare o art. 10 e o art. 10-A da Lei nº 9.296/96.;O art. 10 trata de interceptação telefônica, informática, telemática, escuta ambiental e quebra de segredo sem autorização ou com objetivo ilegal. O art. 10-A trata especificamente da captação ambiental sem autorização judicial quando exigida.<br><br><i>Fonte: Lei nº 9.296/96, arts. 10 e 10-A</i><hr><b>BIZU:</b> Art. 10 é mais amplo. Art. 10-A foca captação ambiental.
Qual é a principal pegadinha sobre gravação feita por um dos interlocutores?;A banca pode dizer que sempre exige autorização judicial. Errado. A captação feita por um dos interlocutores não configura crime do art. 10-A e pode ser usada em defesa se íntegra, conforme a lei.<br><br><i>Fonte: Lei nº 9.296/96, arts. 8º-A, § 4º, e 10-A, § 1º</i><hr><b>BIZU:</b> Quem participa da conversa pode gravar, mas integridade importa para uso defensivo.
Qual é a principal pegadinha sobre instalação noturna na captação ambiental?;A banca pode afirmar que a instalação noturna é sempre proibida. Errado. A lei permite quando necessária, mas ressalva a proteção constitucional da casa.<br><br><i>Fonte: Lei nº 9.296/96, art. 8º-A, § 2º, CF, art. 5º, XI</i><hr><b>BIZU:</b> Noite pode. Casa é limite constitucional.
Qual é a principal pegadinha sobre prazo da captação ambiental?;A banca pode esquecer que a renovação exige atividade criminal permanente, habitual ou continuada, além da indispensabilidade do meio de prova.<br><br><i>Fonte: Lei nº 9.296/96, art. 8º-A, § 3º</i><hr><b>BIZU:</b> Renovação da captação ambiental tem requisito extra.
Como resumir o art. 8º-A da Lei nº 9.296/96?;A captação ambiental pode ser autorizada judicialmente, a pedido da polícia ou MP, para investigação ou instrução criminal, quando a prova não puder ser obtida por meio igualmente eficaz e houver elementos razoáveis de autoria em crime com pena máxima superior a 4 anos ou conexo, com prazo de 15 dias renovável nos termos legais.<br><br><i>Fonte: Lei nº 9.296/96, art. 8º-A</i><hr><b>BIZU:</b> Art. 8º-A é o coração da captação ambiental.
Como resumir os arts. 8º, 9º, 10 e 10-A da Lei nº 9.296/96?;O art. 8º trata dos autos apartados e sigilo, o art. 9º trata da inutilização judicial de gravação irrelevante, o art. 10 criminaliza interceptações, escutas e quebras de segredo ilegais, e o art. 10-A criminaliza captação ambiental ilegal.<br><br><i>Fonte: Lei nº 9.296/96, arts. 8º, 9º, 10 e 10-A</i><hr><b>BIZU:</b> 8 guarda, 9 descarta, 10 pune grampo ilegal, 10-A pune captação ambiental ilegal.
