Frente;Verso
O que é <b>gravação ambiental</b>?;<b>Gravação ambiental</b> é a captação no ambiente feita por um dos próprios comunicadores, com gravador ou câmera.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Participante grava o ambiente da própria conversa.
Qual é a estrutura da gravação ambiental?;A estrutura é: <b>um dos comunicadores</b> capta a conversa no ambiente, usando gravador, câmera ou outro meio semelhante.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Se quem grava participa da conversa, pense em gravação ambiental.
Compare <b>interceptação telefônica</b> e <b>escuta telefônica</b>.;Na interceptação telefônica, terceiro capta a comunicação sem conhecimento dos dois comunicadores. Na escuta telefônica, terceiro capta com conhecimento de um comunicador e desconhecimento do outro.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Interceptação = ninguém sabe. Escuta = um sabe.
Compare <b>escuta telefônica</b> e <b>gravação telefônica</b>.;Na escuta telefônica, há terceiro captando a conversa com ciência de um interlocutor. Na gravação telefônica, quem grava é o próprio interlocutor, sem terceiro captador.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Escuta tem terceiro. Gravação tem participante.
Compare <b>interceptação ambiental</b> e <b>gravação ambiental</b>.;Na interceptação ambiental, terceiro capta a conversa no ambiente sem ciência dos comunicadores. Na gravação ambiental, um dos comunicadores grava a própria comunicação no ambiente.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Terceiro oculto = interceptação. Participante gravando = gravação.
Compare <b>escuta ambiental</b> e <b>gravação ambiental</b>.;Na escuta ambiental, terceiro capta a conversa com consentimento de um comunicador. Na gravação ambiental, o próprio comunicador realiza a captação.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> A pergunta é: existe terceiro captando? Se sim, pode ser escuta. Se não, gravação.
Qual é a principal diferença entre os conceitos telefônicos e ambientais?;Nos conceitos telefônicos, a comunicação ocorre por meio telefônico. Nos ambientais, a captação ocorre no próprio ambiente da comunicação, por áudio, imagem ou sinais semelhantes.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Telefone olha o canal. Ambiental olha o local da conversa.
Qual é a pergunta mais importante para diferenciar interceptação, escuta e gravação?;A pergunta central é: <b>quem captou a conversa</b> e <b>quem sabia da captação</b>?<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Método rápido: quem grava, quem sabe.
Se um terceiro capta conversa telefônica sem conhecimento de nenhum dos interlocutores, qual é o instituto?;<b>Interceptação telefônica.</b><br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Terceiro + ninguém sabe + telefone = interceptação telefônica.
Se um terceiro capta conversa telefônica com conhecimento de um interlocutor, qual é o instituto?;<b>Escuta telefônica.</b><br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Terceiro + um sabe + telefone = escuta telefônica.
Se um interlocutor grava sua própria conversa telefônica sem avisar o outro, qual é o instituto?;<b>Gravação telefônica</b>, também chamada de autogravação.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Participante gravando ligação = gravação telefônica.
Se um terceiro capta conversa em uma sala sem conhecimento dos participantes, qual é o instituto?;<b>Interceptação ambiental.</b><br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Terceiro + ninguém sabe + ambiente = interceptação ambiental.
Se um terceiro capta conversa em ambiente com consentimento de um participante, qual é o instituto?;<b>Escuta ambiental.</b><br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Terceiro + um sabe + ambiente = escuta ambiental.
Se um participante grava uma reunião da qual participa, qual é o instituto?;<b>Gravação ambiental.</b><br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Participante gravando conversa presencial = gravação ambiental.
Qual é a fórmula mnemônica para diferenciar os institutos?;Use a fórmula: <b>terceiro ou participante</b> + <b>ninguém sabe, um sabe ou o próprio grava</b> + <b>telefone ou ambiente</b>.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> 3 perguntas resolvem: quem capta, quem sabe, onde ocorre.
Segundo o STJ, é válida interceptação telefônica realizada sem prévia autorização judicial?;<font color="#ff4444"><b>Não.</b></font> O STJ entende que a interceptação telefônica sem autorização judicial possui vício insanável.<br><br><i>Fonte: STJ, HC 161.053-SP, citado no PDF</i><hr><b>BIZU:</b> Interceptação sem juiz nasce morta.
O consentimento posterior de um interlocutor convalida interceptação telefônica feita sem autorização judicial?;<font color="#ff4444"><b>Não.</b></font> O STJ decidiu que o consentimento posterior não transforma interceptação ilegal em escuta válida.<br><br><i>Fonte: STJ, HC 161.053-SP, citado no PDF</i><hr><b>BIZU:</b> Consentimento depois não cura grampo ilegal antes.
Qual foi a tese do STJ no HC 161.053-SP?;Não é válida interceptação telefônica realizada sem prévia autorização judicial, ainda que depois um interlocutor consinta com o uso do conteúdo como se fosse escuta telefônica.<br><br><i>Fonte: STJ, HC 161.053-SP</i><hr><b>BIZU:</b> O vício está no momento da captação. Depois não dá para maquiar.
Por que o consentimento posterior não convalida a interceptação ilegal?;Porque no momento da captação nenhum interlocutor sabia do artifício. Não se pode presumir que, se soubesse, manteria a conversa interceptada.<br><br><i>Fonte: STJ, HC 161.053-SP, citado no PDF</i><hr><b>BIZU:</b> Ciência posterior não muda a realidade do passado.
Qual é a diferença entre <b>escuta telefônica válida</b> e <b>interceptação ilegal maquiada</b>?;Na escuta telefônica válida, um interlocutor sabe da captação desde o início. Na interceptação ilegal maquiada, nenhum interlocutor sabia no momento da captação e só depois alguém consente.<br><br><i>Fonte: STJ, HC 161.053-SP</i><hr><b>BIZU:</b> O que vale é o conhecimento no momento da gravação.
A escuta telefônica e a gravação telefônica são interceptação telefônica em sentido estrito?;<font color="#ff4444"><b>Não.</b></font> Segundo o material, escuta e gravação telefônicas não constituem interceptação telefônica em sentido estrito.<br><br><i>Fonte: STJ, HC 161.053-SP, citado no PDF</i><hr><b>BIZU:</b> Interceptação estrita é terceiro sem ciência dos dois.
Escuta e gravação telefônicas estão sempre sujeitas à Lei nº 9.296/96 como interceptação estrita?;<font color="#ff4444"><b>Não.</b></font> Por não serem interceptação telefônica em sentido estrito, escuta e gravação telefônicas podem ser analisadas conforme o caso concreto e não seguem automaticamente o mesmo regime da interceptação estrita.<br><br><i>Fonte: STJ, HC 161.053-SP, citado no PDF</i><hr><b>BIZU:</b> Nem tudo que grava conversa é interceptação telefônica.
A gravação feita por um dos interlocutores pode ser usada como prova?;<b>Sim, a depender do caso concreto.</b> O material indica que escuta e gravação telefônicas, por não serem interceptação em sentido estrito, podem ser utilizadas conforme as circunstâncias do caso.<br><br><i>Fonte: STJ, HC 161.053-SP, citado no PDF</i><hr><b>BIZU:</b> Participante gravando não é automaticamente prova ilícita.
Qual é a principal pegadinha sobre gravação clandestina?;A palavra “clandestina” não significa automaticamente ilícita. A gravação feita por um dos interlocutores pode ser válida, a depender do caso, porque não é interceptação por terceiro sem ciência dos comunicadores.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Clandestina pode significar sem o outro saber, não necessariamente ilegal.
Qual é a principal pegadinha sobre interceptação telefônica ilegal?;A banca pode afirmar que o consentimento posterior de um dos interlocutores torna a prova válida. Isso está errado segundo o STJ.<br><br><i>Fonte: STJ, HC 161.053-SP</i><hr><b>BIZU:</b> Grampo ilegal não vira escuta por arrependimento posterior.
Qual é a principal pegadinha sobre os seis conceitos comparados?;A banca troca quem capta e quem sabe. Para acertar, identifique se a captação foi por terceiro ou interlocutor, se ninguém sabia ou um sabia, e se o meio era telefone ou ambiente.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Faça o raio-x: sujeito, ciência e meio.
Monte o quadro mental dos conceitos telefônicos.;<b>Interceptação telefônica:</b> terceiro capta e ninguém sabe.<br><b>Escuta telefônica:</b> terceiro capta e um sabe.<br><b>Gravação telefônica:</b> interlocutor grava a própria conversa.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Telefone: terceiro sem ciência, terceiro com ciência de um, participante gravando.
Monte o quadro mental dos conceitos ambientais.;<b>Interceptação ambiental:</b> terceiro capta no ambiente e ninguém sabe.<br><b>Escuta ambiental:</b> terceiro capta no ambiente e um sabe.<br><b>Gravação ambiental:</b> interlocutor grava no ambiente.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Ambiente repete a lógica do telefone, só muda o cenário.
Qual é a conexão entre o art. 8º-A e os conceitos ambientais?;O art. 8º-A disciplina a captação ambiental judicialmente autorizada para investigação ou instrução criminal, dialogando especialmente com situações de captação de sinais no ambiente por terceiro.<br><br><i>Fonte: Lei nº 9.296/96, art. 8º-A</i><hr><b>BIZU:</b> Conceito ambiental explica a prática. Art. 8º-A dá o regime jurídico.
Qual é a conexão entre o art. 10-A e a gravação feita por interlocutor?;O art. 10-A criminaliza captação ambiental sem autorização judicial quando exigida, mas seu § 1º afirma que não há crime se a captação é realizada por um dos interlocutores.<br><br><i>Fonte: Lei nº 9.296/96, art. 10-A, § 1º</i><hr><b>BIZU:</b> Interlocutor gravando não comete o crime do art. 10-A.
Qual é o resumo final dos conceitos de captação de comunicação?;A diferença central está em três fatores: <b>quem capta</b>, <b>quem tem ciência</b> e <b>qual é o meio</b>. Terceiro sem ciência dos comunicadores indica interceptação. Terceiro com ciência de um indica escuta. Interlocutor gravando indica gravação.<br><br><i>Fonte: Conceitos importantes da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Terceiro, ciência e meio resolvem quase todas as questões.
