Frente;Verso
O que significa dizer que a interceptação ocorre para prova em instrução processual penal?;Significa que a medida também pode ser usada durante o processo penal, para produção de prova na fase de instrução.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Instrução processual penal é prova dentro do processo.
A Lei nº 9.296/96 trata apenas de telefone tradicional?;<font color="#ff4444"><b>Não.</b></font> O parágrafo único do art. 1º aplica a lei também à interceptação do fluxo de comunicações em sistemas de informática e telemática.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º, parágrafo único</i><hr><b>BIZU:</b> Telefone é o centro, mas informática e telemática entram no alcance legal.
O que é <b>telemática</b> segundo o material?;É o conjunto de tecnologias resultante da junção entre telecomunicações e informática, abrangendo telefonia, satélite, cabo, fibras ópticas, computadores, softwares e redes.<br><br><i>Fonte: Conceitos iniciais da Lei nº 9.296/96 no PDF</i><hr><b>BIZU:</b> Telemática = telecomunicação + informática.
A interceptação de fluxo em sistemas de informática e telemática segue a Lei nº 9.296/96?;<b>Sim.</b> O parágrafo único do art. 1º determina a aplicação da lei à interceptação do fluxo de comunicações em sistemas de informática e telemática.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º, parágrafo único</i><hr><b>BIZU:</b> Comunicação digital também pode cair na lei.
Há discussão doutrinária sobre a constitucionalidade do art. 1º, parágrafo único, da Lei nº 9.296/96?;<b>Sim.</b> Alguns doutrinadores entendem que seria inconstitucional por a Constituição mencionar apenas comunicações telefônicas. O material ressalta que questões objetivas não costumam adotar essa tese.<br><br><i>Fonte: Comentário doutrinário do PDF sobre Lei nº 9.296/96</i><hr><b>BIZU:</b> Para prova objetiva, siga a lei: informática e telemática entram.
Qual é a cautela de prova sobre a expressão <b>comunicações telefônicas de qualquer natureza</b>?;A expressão deve ser lida com o parágrafo único do art. 1º, que amplia a aplicação da lei para fluxo de comunicações em informática e telemática.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Não limite a lei ao telefone antigo.
A prova obtida em interceptação telefônica lícita pode ser usada em outros processos?;<b>Sim.</b> STF e STJ admitem o uso como <b>prova emprestada</b>, inclusive em processo administrativo disciplinar, desde que a interceptação original tenha sido lícita e respeitados contraditório e ampla defesa quando cabíveis.<br><br><i>Fonte: Jurisprudência citada no PDF, RMS 34786 ED-AGR/DF</i><hr><b>BIZU:</b> Grampo lícito pode viajar como prova emprestada.
O que é <b>prova emprestada</b> no contexto da interceptação telefônica?;É o uso, em outro processo ou procedimento, de prova validamente produzida em investigação ou processo penal originário.<br><br><i>Fonte: Jurisprudência citada no PDF sobre Lei nº 9.296/96</i><hr><b>BIZU:</b> A prova nasce em um processo e é emprestada a outro.
A interceptação telefônica obtida em investigação criminal pode instruir PAD?;<b>Sim, segundo a jurisprudência citada.</b> Se a interceptação foi autorizada judicialmente e colhida conforme a Lei nº 9.296/96, pode ser usada como prova emprestada em processo administrativo disciplinar.<br><br><i>Fonte: RMS 34786 ED-AGR/DF, citado no PDF</i><hr><b>BIZU:</b> Não pode nascer para PAD, mas pode chegar ao PAD se nasceu licitamente no penal.
Qual é a diferença entre <b>finalidade originária</b> e <b>uso posterior</b> da interceptação?;A finalidade originária deve ser investigação criminal ou instrução processual penal. O uso posterior pode ocorrer como prova emprestada em outro processo, desde que a origem seja lícita.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96, art. 1º, jurisprudência citada no PDF</i><hr><b>BIZU:</b> Nasce penal. Depois pode ser emprestada.
Por que a interceptação telefônica exige segredo de justiça?;Porque a publicidade da medida poderia frustrar a investigação e violar desnecessariamente a intimidade dos envolvidos.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Sigilo protege a eficácia da prova e a privacidade.
Qual é a ponte entre <b>sigilo das comunicações</b> e <b>ordem judicial</b>?;Como o sigilo é direito fundamental, sua quebra exige controle jurisdicional prévio, salvo hipóteses legais específicas de outras formas de captação que não sejam interceptação em sentido estrito.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Direito fundamental só cai com chave constitucional: juiz + lei + finalidade penal.
A interceptação telefônica pode ser autorizada para apurar infração civil?;<font color="#ff4444"><b>Não.</b></font> A Constituição e a Lei nº 9.296/96 vinculam a interceptação à investigação criminal ou instrução processual penal.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Interceptação telefônica é ferramenta penal, não atalho civil.
A interceptação telefônica pode ser usada para mera investigação jornalística ou particular?;<font color="#ff4444"><b>Não.</b></font> Interceptação telefônica lícita depende de ordem judicial e finalidade penal prevista em lei.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Particular não pode “grampear” conversa alheia.
Qual é a consequência de realizar interceptação sem autorização judicial quando exigida?;A prova tende a ser ilícita e a conduta pode configurar crime, conforme os tipos penais previstos na Lei nº 9.296/96.<br><br><i>Fonte: Lei nº 9.296/96, arts. 10 e 10-A</i><hr><b>BIZU:</b> Grampo sem juiz vira problema probatório e penal.
Qual é a relação entre a Lei nº 9.296/96 e o art. 5º, XII, da CF?;A Constituição permite a exceção ao sigilo telefônico e exige lei que defina hipóteses e forma. A Lei nº 9.296/96 é a lei que regulamenta essa exceção.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96</i><hr><b>BIZU:</b> A CF abre a porta. A Lei 9.296 diz quando e como entrar.
A interceptação telefônica é meio de prova principal ou excepcional?;É meio de prova <b>excepcional</b>, pois restringe direito fundamental e só deve ser usada dentro das hipóteses legais.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96</i><hr><b>BIZU:</b> Interceptação é bisturi, não martelo.
Qual é o primeiro filtro mental para resolver questão sobre interceptação telefônica?;Pergunte: há <b>ordem judicial</b>, há <b>finalidade penal</b>, há <b>juiz competente</b>, há <b>segredo de justiça</b> e há respeito à Lei nº 9.296/96?<br><br><i>Fonte: Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Checklist inicial: juiz, penal, competência, sigilo e lei.
Qual é a principal pegadinha sobre interceptação e processo administrativo?;A banca pode dizer que interceptação pode ser decretada diretamente para PAD. Isso é errado. O que se admite é uso posterior como prova emprestada, se nasceu validamente no âmbito penal.<br><br><i>Fonte: CF, art. 5º, XII, Lei nº 9.296/96, art. 1º, jurisprudência citada no PDF</i><hr><b>BIZU:</b> PAD não gera grampo. PAD pode receber prova emprestada.
Qual é a principal pegadinha sobre autoridade que autoriza interceptação?;A banca pode afirmar que autoridade policial, Ministério Público ou CPI podem autorizar diretamente. Errado. A interceptação depende de ordem do juiz competente.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Quem pede não autoriza. Quem autoriza é o juiz.
Qual é a principal pegadinha sobre o objeto da Lei nº 9.296/96?;A banca pode limitar a lei apenas a ligações telefônicas tradicionais. Mas o art. 1º, parágrafo único, também alcança fluxo de comunicações em informática e telemática.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º, parágrafo único</i><hr><b>BIZU:</b> Telefone, informática e telemática formam o tripé inicial.
Como resumir o art. 1º da Lei nº 9.296/96?;A interceptação de comunicações telefônicas, para prova em investigação criminal ou instrução processual penal, depende de ordem do juiz competente da ação principal, sob segredo de justiça, aplicando-se também a informática e telemática.<br><br><i>Fonte: Lei nº 9.296/96, art. 1º</i><hr><b>BIZU:</b> Art. 1º em fórmula: prova penal + juiz competente + segredo + telefone, informática e telemática.
